,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
28,114-MFCC.csv,6.6426115,5.5364356,5.0112543,4.9866796,6.5308914,3.1472414,8.257555,3.950463,5.8094325,3.9473033,5.041599,3.3878877,5.766066,3.5147147,9.000453,5.491493,7.8412404,5.8732486,4
29,115-MFCC.csv,6.7849092,4.999279,5.07308,5.4613748,6.3944874,3.529259,7.9626026,2.9845061,4.9895782,4.6129417,4.4677644,3.3822691,5.3710117,4.025637,8.965561,4.653545,7.263754,5.7680755,3
30,116-MFCC.csv,7.4172754,5.5866976,4.0300045,5.060532,6.8060274,3.4748838,7.6061425,2.5951777,5.421084,5.218213,4.3039064,2.905211,4.5601616,3.4433136,7.7884693,5.4197683,6.6606474,5.0523033,2
31,12-MFCC.csv,6.4657636,5.009134,5.6078277,5.5744715,6.2058187,3.4480424,8.386807,3.822033,5.076782,3.781179,5.0017657,3.689079,5.872007,4.115115,9.764081,4.637074,7.948902,6.1111608,1
32,13-MFCC.csv,6.0501213,4.601114,5.3489094,5.909252,5.8764734,3.083481,8.567617,3.5074215,4.840007,4.247687,4.98559,3.7990627,6.3495765,4.349535,9.945655,4.2333126,7.995297,6.118564,5
33,14-MFCC.csv,6.3348494,5.0106063,4.8636966,5.332016,6.21662,3.0970194,8.416093,3.2071524,5.404058,4.3884687,4.8397527,3.470174,5.764098,3.9534378,9.28106,5.0446815,7.8139305,5.7912083,3
34,15-MFCC.csv,6.5481396,4.981067,5.0284467,5.33416,6.331219,3.3710933,8.234455,3.129565,5.2604923,4.4025106,4.516417,3.320341,5.352739,4.049282,9.083496,4.988314,7.489424,5.793804,3
35,16-MFCC.csv,7.3465734,5.505958,4.1165714,4.803886,6.6512384,3.306995,7.9117417,2.4483461,5.521223,4.8617005,4.4287496,2.7832735,4.276397,3.5062356,7.7907643,5.730415,6.9238276,4.9601016,2
36,17-MFCC.csv,7.4197636,5.5578637,4.125458,4.7607775,6.711658,3.264406,7.929144,2.5002122,5.597402,4.815925,4.482121,2.7167099,4.3253613,3.4156075,7.7886558,5.7716117,6.8665767,4.9253626,2
37,18-MFCC.csv,7.3083386,5.536829,3.8774724,5.4998145,6.9660687,3.850327,7.5138755,2.6382565,5.4040856,5.6085677,4.2618885,3.5885432,4.6085854,3.3874648,7.280108,4.769918,6.5964103,5.243636,0
38,19-MFCC.csv,6.35139,4.898018,5.2941213,5.4361663,6.232281,3.4799862,8.495889,3.5156343,5.340306,3.915713,4.581473,3.3921695,5.215971,4.2264113,9.415448,5.103882,7.7586017,5.9372582,1
