,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,1.0,0.9975368213728216,0.9989560228052552,0.9993702559312554,0.9977228878320873,0.9971064775628746,0.999015435416252,0.9972723547300308,0.9989651760866152,0.9988692898696403,0.9974413472449084,0.9982793762365513,0.9982388502611028,0.9985332399981354,0.9980136401480874,0.9990658486883122,0.9071535205245078,0.8972150877002711,0.8944720048672905,0.9360177852073492,0.8922197896922905,0.9124980799210863,0.8908965942501113,0.8691214238572856,0.9004351373235704,0.9239123292725798,0.9112930608163582,0.9262785363858617,0.9040115426782203,0.8962226753891022,0.8743448126197335,0.8882481439105678,0.9322099229866091,0.9202690785778046,0.9339098651817602,0.894536218673846,0.8796205064266699,0.8979997305965264,0.8842579649781167,0.9197688476880672,0.9322386436115261,0.893167883323875,0.9430114997917549,0.9745768303211151,0.9722328908903707,0.9663228000644805,0.9661871204552231,0.9915043082329204,0.9680166659428793,0.9754496107992141,0.9783882318850492,0.966481607173075,0.9737657293868892,0.9819809607323856,0.9630901212011191,0.972036962516649,0.9637733570909427,0.9765937312486939,0.9798375539028574,0.9734707224656071,0.9714727582088039,0.9843411305588813,0.9631219301118418,0.9640064763597611,0.9650544788730252,0.9678625902067967,0.9158352282188124,0.8927111424421417,0.9403864062851712,0.9115959780410975,0.9323554706346512,0.9176210386873854,0.9312469356706674,0.9288295140957805,0.8965243145614702,0.9217159102828308,0.9212408276556848,0.9239025696809171,0.9411876627233969,0.9431265350059387,0.9326694543555861,0.9371443896741951,0.9255092689524118,0.8249413465502441,0.8237620176141278,0.8379291631622827,0.8552961536881241,0.8256667946704093,0.8674133062599021,0.8309249795683059,0.821724443911995,0.8221545937533513,0.8428307388856259,0.8256080066535959,0.8480531203982614,0.8574676485040404,0.8401128330685355,0.8461552698098599,0.8406324458138101,0.8217149354221923,0.8598424169378162,0.8337709077405429,0.8371503655918615,0.8216805797864426,0.9700696762098715,0.9729676195784729,0.9423469336906486,0.9279115751703126,0.9298409145295156,0.9303503018368074,0.9300219391987733,0.9217343412434785,0.9008112771558603,0.9340893050926311,0.9758022833544426,0.9454604316389744
1,0.9975368213728216,1.0,0.9970158595840263,0.9950767977274279,0.9983601229961434,0.9991802388556474,0.9945430964568184,0.9956295981122888,0.9975252171312703,0.9971279929459111,0.9940129250160694,0.9970396507654262,0.9986128530366388,0.9978655662325968,0.9993808687484498,0.9970155683559014,0.909583414444156,0.8925625739558554,0.8913426290746568,0.9376417404190431,0.8878932451467989,0.9153467709952074,0.8882383688313484,0.8671724501098941,0.8947009761109611,0.9262233637768708,0.9054190755375184,0.9217189958799606,0.9068346710022609,0.8940324074853337,0.8720044635988078,0.882965380754339,0.9321116164926017,0.9159997873784971,0.9332620754097156,0.8917050722836554,0.8747863873788156,0.8985176969918103,0.8825971274392294,0.9213940361260452,0.9326258658087864,0.8916310447652267,0.9400634960026109,0.9651738854284468,0.9623785077799026,0.9559123246805052,0.9553880946092271,0.9862139991777167,0.9575585077953788,0.9657163428092539,0.9697255372772405,0.9553830057338013,0.963922586731463,0.9733950225035878,0.9533946310897989,0.9631234079711649,0.953123617113872,0.9666583913196509,0.970637458301493,0.9631827190050833,0.9615702201033787,0.9769776928531141,0.9533049301459513,0.9536463603749175,0.9545678005772998,0.9574867179478815,0.9074140502769037,0.8858926685162468,0.9372702206857572,0.9060938842530399,0.9242359450304688,0.9095204782111356,0.9263358077841651,0.9231104910150545,0.8899590810887908,0.914528474907107,0.9125048610817761,0.9176396326203263,0.9336702171144892,0.9353491418748969,0.9245272660927734,0.9281666933459257,0.9185281887500134,0.8213384648846641,0.8194447418611422,0.8325806201578553,0.8510171145791531,0.8192631511041552,0.863418499962077,0.8260340109333061,0.8154032336607981,0.8177531484353705,0.8391646218678686,0.8215394309143487,0.8430726416950958,0.8532828385715655,0.8339877662299825,0.841796866594453,0.8342587760004156,0.8164838522355663,0.853645113828912,0.8279622388517259,0.8304839857909573,0.8178773120456853,0.9628381615411395,0.9657637064654311,0.9341704389734227,0.9191718572792227,0.9208851905240178,0.922587610476675,0.9205026555184456,0.9136701196262756,0.892504063731745,0.9263803606259905,0.9680772741542831,0.9378689384952036
2,0.9989560228052552,0.9970158595840263,1.0,0.9983607711468123,0.9961780664681542,0.9953891753625999,0.9971733206445399,0.999086623175003,0.9996035408173288,0.998329762228062,0.9987324833288727,0.9974762837787031,0.9957014162863667,0.9995027992758451,0.9971328185384346,0.998432296067261,0.9216020323369251,0.9099572098177329,0.9076462876426524,0.9482335803336621,0.904682594156642,0.9264435865521389,0.9037231125934503,0.8836292890044232,0.9124399653822339,0.9373568175271231,0.921326414345251,0.936710895509406,0.918879012265408,0.9092534611407814,0.8889371453146061,0.9010048252346927,0.9446978411901209,0.9302932642344989,0.9456670085038161,0.9070640041513892,0.8923818011722785,0.9122044316048104,0.8983192028996415,0.9334010528065533,0.9441895079699405,0.9069190704206289,0.9528291461413769,0.9667088674887891,0.9645241709587798,0.9572758148246489,0.9567802266622462,0.9867903454231205,0.958593061565431,0.9675954874087308,0.9707918005511506,0.9576260107808204,0.9669778160574115,0.9753217480053835,0.952957648583046,0.9632900032699176,0.9536336084232655,0.9719773900136284,0.9745379402276112,0.9694130512396384,0.9698970028639811,0.9777595604141338,0.9527786777091198,0.9537859112124796,0.9559162641741636,0.958451325925128,0.9264186306142581,0.9051609602466204,0.9517690553952117,0.923177316979598,0.9410576591232899,0.928058019131465,0.9426961753866191,0.9394103558497425,0.9081688780117663,0.9316341155815825,0.9314381406521123,0.9340137521574838,0.9490203517594941,0.9504080113450226,0.9415541760778604,0.944915585811402,0.936420682482672,0.8401764815918403,0.8385836238005971,0.8529573637671797,0.869697361869349,0.8394301479956958,0.8810391013700739,0.8448381577478875,0.8354053673033799,0.8367809176463542,0.8576676994075478,0.8414786329308785,0.8620996373471941,0.8720233960826663,0.8531651627561437,0.8599843482006332,0.8540517214244876,0.8359342931236656,0.8715761669007608,0.8480529710417923,0.8502286113486509,0.837931056573277,0.974044242275365,0.97639930163041,0.9483212166392931,0.9348422718510757,0.9360730761555773,0.9387711468761302,0.9349474940796368,0.9301993005522369,0.9093332425008193,0.941512271606677,0.9780111250011042,0.9512798969236035
3,0.9993702559312554,0.9950767977274279,0.9983607711468123,1.0,0.995650546150668,0.9944768180177292,0.9995822760020755,0.9962138561609187,0.9982220811619367,0.9977593009194097,0.9972906725625642,0.9978029211976124,0.9965421512627477,0.9977120360261457,0.9962940221936163,0.9987533107633189,0.9038444576534024,0.895932472835554,0.8929943542170293,0.9330614054704568,0.8908717938687537,0.908929756830914,0.8888964001833743,0.8672646365627533,0.8992059081328201,0.9206411610232628,0.9104615754320495,0.9248063487459703,0.9004768888184084,0.893759599619435,0.8725753931458529,0.8870028123414805,0.9297684957931992,0.9183261379445357,0.9314570233223886,0.8923684584821857,0.8778985335423046,0.8950890052835776,0.881749712624184,0.9164593040909218,0.9294279977884012,0.8907588493771673,0.9415608734313047,0.9768225064740487,0.9754432138673068,0.9698812899204724,0.9695036384173107,0.9919169095266535,0.9704147407214447,0.9784043965095522,0.9799208948015482,0.9698920892114603,0.9761253567591007,0.9835125664121276,0.9660668093894258,0.9742347362449553,0.9668271739917825,0.979272933380676,0.9823114416688659,0.976248839914323,0.9738777306067741,0.9854462017835202,0.9664541353032818,0.9674816917434039,0.9687870637023369,0.9709940590741117,0.9162638848898977,0.8923286812027089,0.9393669936470136,0.911295604474081,0.9331589136916332,0.9178275612065621,0.9309154598890519,0.9288102384894832,0.8969058916848001,0.9219786563764507,0.9219106486212882,0.9244825718757624,0.9420622445810302,0.9441533829260733,0.9332755136773053,0.9379114249482443,0.9258220083436821,0.8235947447047239,0.8227472266427032,0.83746235218912,0.8547865605250375,0.8258807670565043,0.866778342909663,0.8305450788182822,0.821908608505222,0.8211274403923131,0.8417220067225009,0.824594529729425,0.847527832312758,0.8567025501289168,0.8400826662162134,0.8453164098298986,0.8408184075151746,0.8214620435715471,0.8598910578436629,0.8337158057801971,0.8371032077088213,0.8202805525621969,0.9707725688650638,0.97342791305951,0.9430319672838918,0.9290983623854576,0.9311092997234298,0.9306513849742493,0.9317169186866469,0.9226798032159153,0.9019500593950219,0.9348630077241943,0.976851961473796,0.9455793915437867
4,0.9977228878320873,0.9983601229961434,0.9961780664681542,0.995650546150668,1.0,0.9995777578044236,0.9953476231170398,0.9946685269796441,0.9961304289418498,0.9968331121605207,0.9922736814265808,0.9976348876860279,0.9987467530531373,0.9965653240027577,0.9984194420236069,0.9975922276959013,0.8991998586381169,0.8817808634989935,0.8793133104101848,0.928634569538553,0.8769046641294822,0.9055027689040592,0.8770648886124263,0.8546961022616154,0.8838266688351367,0.9163676335439335,0.8957274089941338,0.912546988932666,0.8964548076211768,0.883644309021681,0.8589028913424703,0.8714703099431854,0.9225889674567178,0.9072901894786415,0.9240514112994976,0.8814394681339808,0.8636886022550597,0.887866948128955,0.8708846852135208,0.9118146334000089,0.9237534067743807,0.8800991684139942,0.931854711074775,0.966203195216995,0.9636455803926172,0.9578965967751155,0.9584727506989491,0.9865204584132533,0.959773299362597,0.9664337987989783,0.9706379834569521,0.9575508217910328,0.9643721400238866,0.9742901430241703,0.9550682593529903,0.9641693649526111,0.9554634268448863,0.9653704406497178,0.9702921191307919,0.9612039644261063,0.9582101402681015,0.9783598805200736,0.9547876158844334,0.9550241115060937,0.9560803655766974,0.9598931267584048,0.895728776089929,0.8733651753462992,0.927471475317686,0.8938894504313298,0.9139899392045556,0.89835090577662,0.9156766011637729,0.9126758196114194,0.8775756257952724,0.9032390520766349,0.9013835483148017,0.9068904280534286,0.9242196460630334,0.925995117375781,0.9140996890906165,0.9184467141534113,0.9073520877795619,0.806512321011552,0.8041927604837268,0.8172677993456597,0.8375591969896964,0.8038956910131628,0.8511743209831082,0.8121455551545894,0.8003851988627627,0.8030527273990342,0.8244222764925492,0.8056504874529729,0.8288556774669807,0.8382288397903185,0.8207063681274795,0.8286710339011821,0.8200814449428933,0.8018263128650901,0.8417593125493583,0.8121030053121261,0.8163403653062686,0.802152228034414,0.9568215920357608,0.9602811387929717,0.9264460301780083,0.9113668142193334,0.9125814929800876,0.9130252359623525,0.9129272052652877,0.9043759518199556,0.8829664364546388,0.9184784662923958,0.9627628707643291,0.9304710085741342
5,0.9971064775628746,0.9991802388556474,0.9953891753625999,0.9944768180177292,0.9995777578044236,1.0,0.9943562246466051,0.9939635385540283,0.9957114358933754,0.9965773235875786,0.9916392951023417,0.9967658954254185,0.999215988729577,0.9960510781273,0.9987128205637571,0.9966292337790496,0.9000666003979901,0.8822477675270258,0.8801627766116669,0.9292725324185231,0.8776700754582396,0.9063830717001209,0.8779349168696324,0.8559110666445082,0.8842229224466447,0.9171424428617774,0.8962034024661484,0.9128856300777796,0.8972426246752481,0.8843552228114494,0.860153241646537,0.8720904856027593,0.9230514265250347,0.9077002486173784,0.9246146536420576,0.8821557618189866,0.8643697858803673,0.8887041093712358,0.8717660072643951,0.9123535116946792,0.9243138240376665,0.8809280340263012,0.932197357054647,0.9663083437834816,0.9635482970073402,0.9577763605291889,0.9580097384473224,0.986719223683119,0.9596538631946274,0.966466180276282,0.9708188038771083,0.9572196212575734,0.9643708048793054,0.9742646522584024,0.9554329048080192,0.9645315354550541,0.9554224025266449,0.9654604584821265,0.9703007354846281,0.96139960537957,0.9584076546963018,0.9783467608792223,0.9551809489528332,0.955302668048495,0.9560722562612772,0.9597117955302724,0.8960422739284479,0.8740544981443976,0.9276399868741115,0.8948411714067493,0.9144238045043392,0.8986697926351659,0.9159115465392357,0.9131084127777535,0.8784975651124765,0.9038943855590418,0.9015427304014018,0.9075329708625992,0.9247205959965368,0.9264872474341799,0.9144388709673323,0.9187076625883012,0.907569771797248,0.8081987674912915,0.8060087176130042,0.8188029601912751,0.8388093434960806,0.8057515197864386,0.8522181506597094,0.8137365789644907,0.8021728402124789,0.8047171998522556,0.8261481303446174,0.807479619526651,0.8303003148840505,0.8399431539063484,0.822058069311146,0.8300401287191002,0.8214366021632815,0.8035572420414507,0.8429485006337921,0.8140040313425326,0.8178379319126883,0.8038909061018231,0.9569738550555046,0.9603376933096883,0.9267545367718564,0.911627871132229,0.9130144172074799,0.9134251281451916,0.9133702769890215,0.9048272925285686,0.8836123259090546,0.9187696656253519,0.9629853804358816,0.9307688803931241
6,0.999015435416252,0.9945430964568184,0.9971733206445399,0.9995822760020755,0.9953476231170398,0.9943562246466051,1.0,0.9952586323331661,0.9968539186443652,0.9978923150055334,0.9963747045525198,0.9964266803409484,0.9968542541496994,0.9962966293400092,0.9954953030227697,0.997635852161133,0.9007839379318214,0.8942900274841659,0.8911416076574489,0.9300645472046731,0.8891641363269012,0.9059134259156278,0.8874244762001362,0.8657230382807006,0.8975331744931314,0.9173337036737982,0.9100038050116903,0.9232837592389642,0.897237146766385,0.8916686997881386,0.8703845615245274,0.8854652520507621,0.9265848754818389,0.9172624469411477,0.928695240646036,0.8910859377344884,0.8765574416401208,0.8926901816943966,0.8795893002894029,0.9130643775583093,0.9267825684864484,0.8885354576035005,0.9399058348611155,0.9815216020453696,0.9802982777874824,0.9752471001126313,0.9749776795352517,0.9946990095312018,0.9756390918347775,0.9826950114012437,0.9840814433462967,0.9753448534885293,0.9808327998242731,0.9873382196405015,0.9717531827637462,0.9791860544028709,0.972439873326549,0.9829850700840315,0.9861060024471484,0.9801219467928634,0.9769421082951093,0.9892760064838273,0.9718736707810292,0.9725954241181043,0.9741083371069632,0.9762243770542666,0.9140612624050541,0.8903194685380457,0.9360878310662105,0.9090399608466497,0.931840641800698,0.9158948869744346,0.9279010420587519,0.9268299091609656,0.8953444940252482,0.9207066058521863,0.9196837773191361,0.9227813907924121,0.9410960385930939,0.9432725521985246,0.931687494620244,0.9368432895914848,0.923124693617878,0.8214168661479895,0.8207393296407987,0.8353439871943701,0.8536547757181553,0.8254635751384838,0.866060811491942,0.8305183996040733,0.8216370035035319,0.8193398284404396,0.8398023284070366,0.822213897419909,0.8465771877374824,0.8542771279591612,0.8401661765400491,0.8449207383221599,0.8403153694103895,0.8209995254353333,0.8604569691669789,0.8324114755078603,0.8369012316105804,0.817574394252156,0.9710312955279148,0.9739015220165692,0.9437252000822479,0.9301199721770452,0.932213461734672,0.9301890076774554,0.9335970303807406,0.9228538797381638,0.9030828241209846,0.9353135893609242,0.9776159669206124,0.946194203044084
7,0.9972723547300308,0.9956295981122888,0.999086623175003,0.9962138561609187,0.9946685269796441,0.9939635385540283,0.9952586323331661,1.0,0.9978545102055368,0.9984789596289504,0.9983395125646207,0.9942543260728456,0.9937781898811977,0.9978346441690111,0.9946618822108511,0.9960843352081336,0.9340097849700587,0.9225093426834123,0.9194365474870893,0.9581265961408558,0.9166772888504703,0.9387016038243797,0.9164780323454151,0.8976953306209458,0.9242705223874201,0.948235776127925,0.9322919945658634,0.9471447931274286,0.9315882718520818,0.9221527345535935,0.9020168165060571,0.913726466907746,0.9545781016302669,0.9415723401194881,0.9557047256317807,0.9204297228907614,0.9060361102624058,0.9254491062151692,0.9116627171646796,0.9448144251796349,0.9546921384619707,0.9196271049539665,0.9619470709043424,0.9634911739810129,0.9616431280506517,0.9535531766011526,0.9530717126119224,0.9850720744429385,0.9544547223965844,0.9636822361585828,0.9673641892088153,0.9542723918823041,0.9648098482372855,0.9727042352333848,0.9481671883832566,0.959302918855813,0.9490049973252604,0.9710453125414252,0.9730582034437755,0.9691452404949908,0.971440276874805,0.975315838904443,0.9473982076532776,0.9481467745878935,0.9518664825374057,0.9542704826260671,0.9343376622339761,0.9159886048443286,0.9593632327906363,0.9320678430787375,0.94784855366054,0.9365492945554446,0.9503869044753611,0.9475436085481925,0.9175436223100901,0.9398307969492816,0.9388924388638087,0.9413819683572544,0.955154470127494,0.9558625437341874,0.9482109893054603,0.9513178029789273,0.943700487468156,0.8536368049430294,0.8514739550831953,0.8655851844861583,0.8831550895590975,0.852613708128388,0.8944791057463856,0.8593516212126517,0.8487959247696963,0.8499474209474353,0.8708462924969288,0.85502147503579,0.8753990091245226,0.883826650627705,0.8668628212132471,0.8743868438580644,0.8667564652045209,0.8499990380129682,0.8848018322128217,0.860559076242304,0.8634753727173637,0.8518787508298065,0.9782312051830043,0.9806038184703842,0.9555723230965785,0.9435063624161681,0.9437095339134609,0.9471016590177569,0.9421214606083029,0.9390207681139533,0.9194992560436598,0.9499760608850877,0.9806252338622807,0.9587577551141275
8,0.9989651760866152,0.9975252171312703,0.9996035408173288,0.9982220811619367,0.9961304289418498,0.9957114358933754,0.9968539186443652,0.9978545102055368,1.0,0.9974829385394247,0.9983169245113702,0.998222605564676,0.9962329501289141,0.9994870246952972,0.997842814893472,0.9986290310552862,0.9165966088769296,0.9051036925238036,0.9031276074181066,0.944113311913319,0.9004004124452427,0.9214784230810025,0.8990563131540896,0.8784944400419438,0.9079935153011279,0.9329135172383797,0.9171644146005111,0.9326526238140321,0.9136782216149446,0.9045758147330134,0.8843225951569499,0.8963169702367194,0.9405271242497008,0.9260814086311862,0.9416400713066889,0.9020731774488827,0.8875285608516982,0.9070403547032918,0.8933643298455434,0.9286647453758218,0.939885263536182,0.9021053116073819,0.9489365498526104,0.9673899927341874,0.9645602147387969,0.9575944974040523,0.9569244031695352,0.9869622108621706,0.9596376798837497,0.9684098257968086,0.9717688840788701,0.9578135532380474,0.9672161713056836,0.9757673219426655,0.9542278609750957,0.9644756875009112,0.9547019760535125,0.9716402906840573,0.9742853159121077,0.9689106646989695,0.9687231713803568,0.9780972243739938,0.9542708235779617,0.9553377058132791,0.9565321567523604,0.9590598614388248,0.9233653096120514,0.9012728144791183,0.9483671121106957,0.9199242486735831,0.9383975070469548,0.9248164861098751,0.9393717170286858,0.9360306960522015,0.9048192745101379,0.9284348134573059,0.9284473196962725,0.9311366501997768,0.9464716445591823,0.9482732611473065,0.9388978868445668,0.9423125975056199,0.9333272728015377,0.8361730415809698,0.8347661808760302,0.8489126026515029,0.8648866232151199,0.8351044983185774,0.8760006887764602,0.8397936274690617,0.8310472467932167,0.8328718756576163,0.8535303581651527,0.83734984347161,0.8574655503332109,0.8683269141305326,0.8483127661898909,0.854850286226078,0.8496517528143488,0.8313403016904248,0.8667504265955482,0.8440644786542466,0.8456656000464213,0.8337219337699638,0.9721364520609855,0.9744689829646171,0.9453238772499905,0.9311425682518308,0.932952968787643,0.9354452415778777,0.931963089813647,0.926555303484197,0.9052974030695788,0.9378794382378042,0.9766833965366019,0.9482724607777435
9,0.9988692898696403,0.9971279929459111,0.998329762228062,0.9977593009194097,0.9968331121605207,0.9965773235875786,0.9978923150055334,0.9984789596289504,0.9974829385394247,1.0,0.9969632034190549,0.9955600049509775,0.9974434262489694,0.9974752821553334,0.9966048963137637,0.9973947404771778,0.9180959234190523,0.9084413266416338,0.9047679570209376,0.9446860280079593,0.9020816434677976,0.9234484002011654,0.9022523492015349,0.8815342877574254,0.911028019912124,0.9334593358834203,0.9211992031282193,0.935515983517216,0.9152409807983569,0.9073388906395335,0.8855736732517425,0.8996616084619333,0.9407141993322939,0.9305205152129412,0.942657297763289,0.9066318249638028,0.8918810556473029,0.9098239883230749,0.8959953332468118,0.9297210034826616,0.9413975115878186,0.9044078661401777,0.9508557503099541,0.9727852947876048,0.9714101644770476,0.9648934589725027,0.9644931047349535,0.990883064247319,0.9652493566845164,0.9734302445646307,0.9760507199496834,0.9650576785838147,0.9728200014920213,0.980456655020949,0.9604460274568789,0.9697461194302346,0.9610636445684253,0.9768898026187467,0.9798001716721991,0.9743400409943194,0.9737105573769024,0.9830406537506411,0.9601742230696905,0.9606628535314654,0.9634661760895782,0.9656259243833052,0.922369567229832,0.9019006835109901,0.9466100867843017,0.9186722067994421,0.9377397528543936,0.9246952660030073,0.9373862021747548,0.9353506456863308,0.9038613099913269,0.928576119023454,0.9272191232060405,0.9294254040300328,0.945964198450667,0.9472791909367919,0.9380127694687174,0.9424060092845025,0.9312319375681882,0.8356347381163152,0.8338129386871174,0.8480357466740504,0.8668886326523678,0.8368328407652046,0.8792114820686567,0.8437485041941443,0.8330518439234269,0.832533743987286,0.8536825828091874,0.8366345189431315,0.8595175872702251,0.8669389577553662,0.8519363504451091,0.8588575407694963,0.8513420972772635,0.8337447771537978,0.8715481477040666,0.8440742559719407,0.8484221617043896,0.8329436927659903,0.9737895207780463,0.9769377428529895,0.9489073740591788,0.9355357312439929,0.9366177634975057,0.9376516190462675,0.9365865926479782,0.9292201738119535,0.9097407042170463,0.9413954304897895,0.9781349684838709,0.952431167634933
