,file_name,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_min_1,mfcc_min_2,mfcc_min_3,mfcc_min_4,mfcc_min_5,mfcc_min_6,mfcc_min_7,mfcc_min_8,mfcc_min_9,mfcc_min_10,mfcc_min_11,mfcc_min_12,mfcc_min_13,mfcc_min_14,mfcc_min_15,mfcc_min_16,mfcc_min_17,mfcc_min_18,mfcc_min_19,mfcc_min_20,mfcc_max_1,mfcc_max_2,mfcc_max_3,mfcc_max_4,mfcc_max_5,mfcc_max_6,mfcc_max_7,mfcc_max_8,mfcc_max_9,mfcc_max_10,mfcc_max_11,mfcc_max_12,mfcc_max_13,mfcc_max_14,mfcc_max_15,mfcc_max_16,mfcc_max_17,mfcc_max_18,mfcc_max_19,mfcc_max_20,mfcc_skew_1,mfcc_skew_2,mfcc_skew_3,mfcc_skew_4,mfcc_skew_5,mfcc_skew_6,mfcc_skew_7,mfcc_skew_8,mfcc_skew_9,mfcc_skew_10,mfcc_skew_11,mfcc_skew_12,mfcc_skew_13,mfcc_skew_14,mfcc_skew_15,mfcc_skew_16,mfcc_skew_17,mfcc_skew_18,mfcc_skew_19,mfcc_skew_20,mfcc_kurt_1,mfcc_kurt_2,mfcc_kurt_3,mfcc_kurt_4,mfcc_kurt_5,mfcc_kurt_6,mfcc_kurt_7,mfcc_kurt_8,mfcc_kurt_9,mfcc_kurt_10,mfcc_kurt_11,mfcc_kurt_12,mfcc_kurt_13,mfcc_kurt_14,mfcc_kurt_15,mfcc_kurt_16,mfcc_kurt_17,mfcc_kurt_18,mfcc_kurt_19,mfcc_kurt_20,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_mean_14,delta_mean_15,delta_mean_16,delta_mean_17,delta_mean_18,delta_mean_19,delta_mean_20,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta_std_14,delta_std_15,delta_std_16,delta_std_17,delta_std_18,delta_std_19,delta_std_20,delta_min_1,delta_min_2,delta_min_3,delta_min_4,delta_min_5,delta_min_6,delta_min_7,delta_min_8,delta_min_9,delta_min_10,delta_min_11,delta_min_12,delta_min_13,delta_min_14,delta_min_15,delta_min_16,delta_min_17,delta_min_18,delta_min_19,delta_min_20,delta_max_1,delta_max_2,delta_max_3,delta_max_4,delta_max_5,delta_max_6,delta_max_7,delta_max_8,delta_max_9,delta_max_10,delta_max_11,delta_max_12,delta_max_13,delta_max_14,delta_max_15,delta_max_16,delta_max_17,delta_max_18,delta_max_19,delta_max_20,delta_skew_1,delta_skew_2,delta_skew_3,delta_skew_4,delta_skew_5,delta_skew_6,delta_skew_7,delta_skew_8,delta_skew_9,delta_skew_10,delta_skew_11,delta_skew_12,delta_skew_13,delta_skew_14,delta_skew_15,delta_skew_16,delta_skew_17,delta_skew_18,delta_skew_19,delta_skew_20,delta_kurt_1,delta_kurt_2,delta_kurt_3,delta_kurt_4,delta_kurt_5,delta_kurt_6,delta_kurt_7,delta_kurt_8,delta_kurt_9,delta_kurt_10,delta_kurt_11,delta_kurt_12,delta_kurt_13,delta_kurt_14,delta_kurt_15,delta_kurt_16,delta_kurt_17,delta_kurt_18,delta_kurt_19,delta_kurt_20,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_mean_13,delta2_mean_14,delta2_mean_15,delta2_mean_16,delta2_mean_17,delta2_mean_18,delta2_mean_19,delta2_mean_20,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,delta2_std_13,delta2_std_14,delta2_std_15,delta2_std_16,delta2_std_17,delta2_std_18,delta2_std_19,delta2_std_20,delta2_min_1,delta2_min_2,delta2_min_3,delta2_min_4,delta2_min_5,delta2_min_6,delta2_min_7,delta2_min_8,delta2_min_9,delta2_min_10,delta2_min_11,delta2_min_12,delta2_min_13,delta2_min_14,delta2_min_15,delta2_min_16,delta2_min_17,delta2_min_18,delta2_min_19,delta2_min_20,delta2_max_1,delta2_max_2,delta2_max_3,delta2_max_4,delta2_max_5,delta2_max_6,delta2_max_7,delta2_max_8,delta2_max_9,delta2_max_10,delta2_max_11,delta2_max_12,delta2_max_13,delta2_max_14,delta2_max_15,delta2_max_16,delta2_max_17,delta2_max_18,delta2_max_19,delta2_max_20,delta2_skew_1,delta2_skew_2,delta2_skew_3,delta2_skew_4,delta2_skew_5,delta2_skew_6,delta2_skew_7,delta2_skew_8,delta2_skew_9,delta2_skew_10,delta2_skew_11,delta2_skew_12,delta2_skew_13,delta2_skew_14,delta2_skew_15,delta2_skew_16,delta2_skew_17,delta2_skew_18,delta2_skew_19,delta2_skew_20,delta2_kurt_1,delta2_kurt_2,delta2_kurt_3,delta2_kurt_4,delta2_kurt_5,delta2_kurt_6,delta2_kurt_7,delta2_kurt_8,delta2_kurt_9,delta2_kurt_10,delta2_kurt_11,delta2_kurt_12,delta2_kurt_13,delta2_kurt_14,delta2_kurt_15,delta2_kurt_16,delta2_kurt_17,delta2_kurt_18,delta2_kurt_19,delta2_kurt_20
0,01-MFCC.csv,-237.71866170242603,158.86237878021274,1.7551886788790045,17.292725727501896,9.288440401520319,12.593411001274543,-0.6576653228194698,8.882507947274675,0.08412006997843177,0.9332320138873067,-2.2641017988666086,5.113392567702702,-0.7696660754456914,-1.0340658276033168,-4.096893941679169,-4.6605133429039345,-5.384974578011209,-11.506961123418456,-5.9878629099335035,-0.31555664392009436,82.45983995181794,35.9226368616002,23.359647293219556,12.352149074525652,12.412660724662446,12.032205880760454,11.78650098098292,9.050810341051433,9.70018030934626,8.923068471815363,8.967136261665333,8.294124179774421,8.411269463754241,8.355492003120117,8.20304984770635,8.306100210690678,7.605404941041754,9.953355686671639,11.192627665238874,10.681119464881215,-506.493,-14.033399,-65.506195,-29.042233,-29.907513,-26.785728,-38.11625,-20.992043,-40.62034,-35.287315,-37.684303,-21.057709,-29.665237,-33.458954,-32.38961,-36.81305,-31.798363,-49.364185,-42.653137,-28.382177,-45.292313,220.48361,70.906906,59.143158,49.805996,58.10034,41.16253,51.88581,35.123215,36.476402,26.576187,34.70229,28.394562,29.808125,38.36456,42.86508,33.523308,22.956585,32.564365,40.087116,-1.1381418271593777,-2.1122569081676454,0.6483159953142636,-0.46543692953634896,0.07552359307571845,0.07595507719229623,-0.181354192368307,0.15446145092778313,-0.3288055179145557,0.10053550588306821,-0.22148052891371567,0.08351484792446986,-0.029399374738082785,-0.08720725892338356,0.36414360556773023,0.5590024697629726,0.46258575852189043,-0.1695080342307602,0.3193299122123542,0.7491941498836133,1.4013543973277116,6.458933284461221,0.12203858918644572,0.6248341970591174,-0.16933398106416409,-0.15706882590229254,-0.27818035723796575,0.27215011645579246,0.21034557994374437,0.3142028053191379,0.17196089817399285,-0.3527967132449521,0.060541586669804914,0.169419632947168,0.73073250928813,1.7059514787018095,0.8835804571873611,-0.17579897291479973,-0.013904876966577273,0.48989619274538576,0.0004453905210367277,-0.0005353074828544746,0.00033228497355579855,-6.020131436181616e-05,-0.00020278290783774493,0.00036293691609509264,-0.00041013396116968337,0.0003233656450677049,-0.00017891378578497105,2.7510946599786463e-05,8.43622956972805e-05,-0.00010583491179582923,5.786102432866015e-05,2.697718715665418e-05,-9.631225713992061e-05,0.0001296846268809603,-9.909113044663422e-05,1.2879969700108129e-05,6.988746442831313e-05,-0.00014327224622103798,5.466544729806904,3.3332713209272846,1.817850852927438,1.3071004065662604,1.3575049264599575,1.6028144014332024,1.4594320067468605,1.291255324116931,1.3631638794194374,1.3037391550350337,1.1524145595755064,1.0837035509505688,1.1196046613353448,1.0463504536319805,0.9864092961879474,0.9977895501844678,0.9973621612076136,1.0175569474053683,0.9153800035120925,0.9595721183591245,-19.718504866666674,-15.939309833333338,-10.303302000000004,-6.057276960000003,-6.236399010000003,-7.31992272816667,-9.714551683333335,-4.486492839000001,-6.534515150000002,-5.073224453333336,-4.719525631666668,-5.029075206666668,-5.532467983333334,-4.80254128666667,-3.9855796166666684,-4.605280158000002,-4.720051116666668,-4.578158821666667,-4.3003972400000015,-4.283387250000001,34.12170300000001,19.912381200000006,8.160141988333336,6.608036621666669,5.691418627000001,6.78555731666667,6.677325433333335,5.936367263333335,6.335169548333336,5.7824818900000015,4.794736143333335,4.8643597933333345,5.1758552783333345,4.341122560000002,4.246511381666668,4.478006516666667,3.5933762116666683,4.780602496666668,3.6167731833333345,4.770549355000003,1.1576240844002947,0.16242456032120933,-0.6433574127800555,0.3181346699421572,0.05118623960763411,0.29263512664080793,-0.33728739668673396,0.39829243687364335,-0.12580267106559323,0.19782951515187286,0.004808649861998979,-0.09928055070322322,-0.2856217965778203,-0.0038850595538419846,-0.01782252465409469,-0.05131680641713134,-0.05240546557924232,-0.07694703812749414,-0.15486989396174208,0.0039154861548758736,3.73734248649179,2.5404323714735355,3.061317705766238,1.4837811114057358,1.1448193403218614,1.1121446843998557,1.9196794317871264,0.9791528010271668,1.4904975725232488,0.9444797216086815,0.7350812830818447,0.8298213465206588,1.3817227600361273,0.46152090226110554,0.3132535154579177,0.6342750426542181,0.3860373732855775,0.8164218762997906,0.5387604345563939,0.7073480520097246,0.0002836765650122327,-0.00034824814425127743,0.00021416016651315092,-3.999967739610308e-05,-0.00012628425725147392,0.0002320591853638996,-0.00025762165415027223,0.0002079620816622778,-0.00011225516708697752,1.6111003948805596e-05,5.141771776519559e-05,-6.740657056793028e-05,3.320839389905564e-05,1.8968849514684413e-05,-6.681006647502375e-05,8.699434513001654e-05,-6.48683746049644e-05,1.535506813435492e-05,4.321607807000266e-05,-8.647412687630356e-05,3.067556807242921,2.00518288398508,1.07406638084447,0.7816760016727974,0.8461874658967418,0.9490860444293407,0.874980968527025,0.7837374944159192,0.851647886817691,0.7941951172447762,0.6888187892855698,0.6652427781361298,0.667672325824805,0.6513494312577055,0.6371973185237989,0.652196072294776,0.660361912710386,0.6439769421898396,0.5973468306261419,0.6157197628520857,-17.746402142857143,-7.766033528138523,-5.799799708658008,-4.887829945887445,-4.8721059761904755,-4.340407567099566,-4.0489785008658,-3.8017912294372285,-3.8402596176190475,-3.281087109090909,-2.79907779004329,-3.4140679502164497,-2.9204831683982677,-3.086265160822511,-2.6191034740259735,-3.0231956464069256,-2.905036771645021,-2.513793893073593,-2.911885835497835,-2.5591080829004333,15.075706255411252,10.527546244588745,6.923707008874459,3.497534199567099,4.211003834415584,3.6402848419913423,4.513072708874459,3.4038570504329004,4.684444307359307,3.1458741792207787,2.9705445965367963,2.662626919696969,3.6799895898268398,2.27869442987013,2.879567968181818,3.127879881818181,2.9002073210389607,3.011413860670996,2.8986954621212115,3.0358765190476187,-0.7178123976744551,0.6210128835703034,0.23605240063196994,-0.24282887062998354,0.11574937562536726,-0.2777413369414085,0.2856002083387401,-0.21333630075910207,0.29391443990569316,-0.19137072502433397,0.18531625097568605,-0.18159265582803263,0.17566165927343255,-0.15731550732456343,-0.011217888160110037,0.03896976792407275,-0.05385844093623132,0.0005309597018732192,-0.06996759217772776,0.018579698199152388,4.352241867031556,2.326548537363477,3.436443579206232,1.7474609438640902,1.3983364166852068,1.1433125070922108,1.5327796636942184,0.9747821965197772,1.8416840030524533,0.6938077564827876,0.5007651953556032,0.7664022133379373,1.0055935861831715,0.4812986220419915,0.4340532066984766,0.6873907328694573,0.6881444411327053,0.557915863085142,0.5904184249679072,0.4134413550805478
