file_name,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_mean_14,delta_mean_15,delta_mean_16,delta_mean_17,delta_mean_18,delta_mean_19,delta_mean_20,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta_std_14,delta_std_15,delta_std_16,delta_std_17,delta_std_18,delta_std_19,delta_std_20,delta_min_1,delta_min_2,delta_min_3,delta_min_4,delta_min_5,delta_min_6,delta_min_7,delta_min_8,delta_min_9,delta_min_10,delta_min_11,delta_min_12,delta_min_13,delta_min_14,delta_min_15,delta_min_16,delta_min_17,delta_min_18,delta_min_19,delta_min_20,delta_max_1,delta_max_2,delta_max_3,delta_max_4,delta_max_5,delta_max_6,delta_max_7,delta_max_8,delta_max_9,delta_max_10,delta_max_11,delta_max_12,delta_max_13,delta_max_14,delta_max_15,delta_max_16,delta_max_17,delta_max_18,delta_max_19,delta_max_20,delta_skew_1,delta_skew_2,delta_skew_3,delta_skew_4,delta_skew_5,delta_skew_6,delta_skew_7,delta_skew_8,delta_skew_9,delta_skew_10,delta_skew_11,delta_skew_12,delta_skew_13,delta_skew_14,delta_skew_15,delta_skew_16,delta_skew_17,delta_skew_18,delta_skew_19,delta_skew_20,delta_kurt_1,delta_kurt_2,delta_kurt_3,delta_kurt_4,delta_kurt_5,delta_kurt_6,delta_kurt_7,delta_kurt_8,delta_kurt_9,delta_kurt_10,delta_kurt_11,delta_kurt_12,delta_kurt_13,delta_kurt_14,delta_kurt_15,delta_kurt_16,delta_kurt_17,delta_kurt_18,delta_kurt_19,delta_kurt_20,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_mean_13,delta2_mean_14,delta2_mean_15,delta2_mean_16,delta2_mean_17,delta2_mean_18,delta2_mean_19,delta2_mean_20,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,delta2_std_13,delta2_std_14,delta2_std_15,delta2_std_16,delta2_std_17,delta2_std_18,delta2_std_19,delta2_std_20,delta2_min_1,delta2_min_2,delta2_min_3,delta2_min_4,delta2_min_5,delta2_min_6,delta2_min_7,delta2_min_8,delta2_min_9,delta2_min_10,delta2_min_11,delta2_min_12,delta2_min_13,delta2_min_14,delta2_min_15,delta2_min_16,delta2_min_17,delta2_min_18,delta2_min_19,delta2_min_20,delta2_max_1,delta2_max_2,delta2_max_3,delta2_max_4,delta2_max_5,delta2_max_6,delta2_max_7,delta2_max_8,delta2_max_9,delta2_max_10,delta2_max_11,delta2_max_12,delta2_max_13,delta2_max_14,delta2_max_15,delta2_max_16,delta2_max_17,delta2_max_18,delta2_max_19,delta2_max_20,delta2_skew_1,delta2_skew_2,delta2_skew_3,delta2_skew_4,delta2_skew_5,delta2_skew_6,delta2_skew_7,delta2_skew_8,delta2_skew_9,delta2_skew_10,delta2_skew_11,delta2_skew_12,delta2_skew_13,delta2_skew_14,delta2_skew_15,delta2_skew_16,delta2_skew_17,delta2_skew_18,delta2_skew_19,delta2_skew_20,delta2_kurt_1,delta2_kurt_2,delta2_kurt_3,delta2_kurt_4,delta2_kurt_5,delta2_kurt_6,delta2_kurt_7,delta2_kurt_8,delta2_kurt_9,delta2_kurt_10,delta2_kurt_11,delta2_kurt_12,delta2_kurt_13,delta2_kurt_14,delta2_kurt_15,delta2_kurt_16,delta2_kurt_17,delta2_kurt_18,delta2_kurt_19,delta2_kurt_20
01-MFCC.csv,-237.7186617,158.8623788,1.755188679,17.29272573,9.288440402,12.593411,-0.657665323,8.882507947,0.08412007,0.933232014,-2.264101799,5.113392568,-0.769666075,-1.034065828,-4.096893942,-4.660513343,-5.384974578,-11.50696112,-5.98786291,-0.315556644,82.45983995,35.92263686,23.35964729,12.35214907,12.41266072,12.03220588,11.78650098,9.050810341,9.700180309,8.923068472,8.967136262,8.29412418,8.411269464,8.355492003,8.203049848,8.306100211,7.605404941,9.953355687,11.19262767,10.68111946,0.000445391,-0.000535307,0.000332285,-6.02E-05,-0.000202783,0.000362937,-0.000410134,0.000323366,-0.000178914,2.75E-05,8.44E-05,-0.000105835,5.79E-05,2.70E-05,-9.63E-05,0.000129685,-9.91E-05,1.29E-05,6.99E-05,-0.000143272,5.46654473,3.333271321,1.817850853,1.307100407,1.357504926,1.602814401,1.459432007,1.291255324,1.363163879,1.303739155,1.15241456,1.083703551,1.119604661,1.046350454,0.986409296,0.99778955,0.997362161,1.017556947,0.915380004,0.959572118,-19.71850487,-15.93930983,-10.303302,-6.05727696,-6.23639901,-7.319922728,-9.714551683,-4.486492839,-6.53451515,-5.073224453,-4.719525632,-5.029075207,-5.532467983,-4.802541287,-3.985579617,-4.605280158,-4.720051117,-4.578158822,-4.30039724,-4.28338725,34.121703,19.9123812,8.160141988,6.608036622,5.691418627,6.785557317,6.677325433,5.936367263,6.335169548,5.78248189,4.794736143,4.864359793,5.175855278,4.34112256,4.246511382,4.478006517,3.593376212,4.780602497,3.616773183,4.770549355,1.157624084,0.16242456,-0.643357413,0.31813467,0.05118624,0.292635127,-0.337287397,0.398292437,-0.125802671,0.197829515,0.00480865,-0.099280551,-0.285621797,-0.00388506,-0.017822525,-0.051316806,-0.052405466,-0.076947038,-0.154869894,0.003915486,3.737342486,2.540432371,3.061317706,1.483781111,1.14481934,1.112144684,1.919679432,0.979152801,1.490497573,0.944479722,0.735081283,0.829821347,1.38172276,0.461520902,0.313253515,0.634275043,0.386037373,0.816421876,0.538760435,0.707348052,0.000283677,-0.000348248,0.00021416,-4.00E-05,-0.000126284,0.000232059,-0.000257622,0.000207962,-0.000112255,1.61E-05,5.14E-05,-6.74E-05,3.32E-05,1.90E-05,-6.68E-05,8.70E-05,-6.49E-05,1.54E-05,4.32E-05,-8.65E-05,3.067556807,2.005182884,1.074066381,0.781676002,0.846187466,0.949086044,0.874980969,0.783737494,0.851647887,0.794195117,0.688818789,0.665242778,0.667672326,0.651349431,0.637197319,0.652196072,0.660361913,0.643976942,0.597346831,0.615719763,-17.74640214,-7.766033528,-5.799799709,-4.887829946,-4.872105976,-4.340407567,-4.048978501,-3.801791229,-3.840259618,-3.281087109,-2.79907779,-3.41406795,-2.920483168,-3.086265161,-2.619103474,-3.023195646,-2.905036772,-2.513793893,-2.911885835,-2.559108083,15.07570626,10.52754624,6.923707009,3.4975342,4.211003834,3.640284842,4.513072709,3.40385705,4.684444307,3.145874179,2.970544597,2.66262692,3.67998959,2.27869443,2.879567968,3.127879882,2.900207321,3.011413861,2.898695462,3.035876519,-0.717812398,0.621012884,0.236052401,-0.242828871,0.115749376,-0.277741337,0.285600208,-0.213336301,0.29391444,-0.191370725,0.185316251,-0.181592656,0.175661659,-0.157315507,-0.011217888,0.038969768,-0.053858441,0.00053096,-0.069967592,0.018579698,4.352241867,2.326548537,3.436443579,1.747460944,1.398336417,1.143312507,1.532779664,0.974782197,1.841684003,0.693807756,0.500765195,0.766402213,1.005593586,0.481298622,0.434053207,0.687390733,0.688144441,0.557915863,0.590418425,0.413441355
02-MFCC.csv,-235.8437245,147.0838471,-8.683155705,32.92466563,2.918975311,27.38348669,-23.35813728,6.740865713,-1.851815224,-11.64212969,-9.470322225,18.18453002,-7.12794617,-1.838488482,5.443003338,-1.54731765,-9.721859328,1.565693802,-0.924680495,-6.975264636,97.00935922,31.5019399,21.78338812,14.75106968,17.21763888,11.17774347,18.29191708,11.67616765,12.98884205,13.3441504,9.596348895,13.14445818,9.54062164,10.46166648,9.972765804,7.416006173,8.701643346,8.229849962,6.769147591,7.706131414,0.000168081,1.02E-05,0.000156886,0.000141507,2.14E-05,0.000230449,6.80E-06,0.000164467,0.000122661,3.74E-05,0.000209869,1.25E-05,0.000161082,0.000104837,5.38E-05,0.000179234,2.64E-05,0.000145488,9.17E-05,6.61E-05,4.423744094,2.315920607,1.675953387,1.534306668,1.241183656,1.162184872,1.371848734,1.115598397,1.256982824,1.31443755,1.07464942,1.14555479,0.994114968,1.02181382,0.931452881,0.919151374,0.976948141,0.960721555,0.861499942,0.948503222,-21.59238383,-15.5168861,-9.796016272,-15.72440097,-7.620816833,-6.405901612,-9.831148288,-8.310520353,-6.632326617,-6.354017622,-5.418189613,-5.27478595,-3.860154893,-5.324588021,-3.483694233,-4.16549335,-5.479925601,-4.047594132,-3.813471133,-4.480348218,37.87481858,22.43337359,8.3344805,8.21346161,7.597489683,5.0415398,5.752228267,4.616202397,7.559670083,7.195058963,4.875464796,5.961010363,4.316326777,5.415622153,5.31733095,3.8286127,4.227482787,4.419949825,3.040721252,3.7478747,2.205239801,0.705784886,-0.190199966,-0.513680011,-0.285549545,-0.075522935,-0.533180441,-0.109036232,-0.210786094,-0.100712089,-0.086152973,0.077574134,-0.039093479,-0.01671439,0.0898317,0.018732641,-0.097981721,-0.002055309,-0.139896957,-0.174599858,13.65452252,10.59409414,4.682376583,7.492977606,2.471353511,1.76182108,3.645820869,2.209638721,2.268815776,2.508318826,1.121156886,1.191496176,0.427343934,1.088668649,0.715050822,0.635540266,1.239429015,0.946579294,0.276219177,0.952281453,2.36E-05,-0.000112971,-1.86E-05,-2.79E-05,-0.000105206,3.00E-05,-0.000113239,-1.17E-05,-3.69E-05,-9.19E-05,2.06E-05,-0.000105275,-9.44E-06,-4.30E-05,-7.60E-05,7.04E-06,-8.98E-05,-1.26E-05,-4.39E-05,-6.04E-05,2.01974675,1.240773391,0.829672598,0.808268118,0.695339453,0.681803843,0.729804006,0.666123228,0.727343458,0.727659225,0.635204838,0.643888949,0.62626315,0.629671924,0.596439266,0.596060707,0.607382097,0.610203522,0.55650691,0.594004911,-19.92542039,-8.75891816,-3.897986868,-8.701142929,-3.784483208,-4.96774739,-3.479920871,-3.841416989,-3.444286357,-4.636852698,-3.682954924,-3.39403931,-3.108816752,-2.921224126,-3.88050391,-2.889862678,-2.499860313,-2.914382229,-2.027281993,-3.339069337,14.71598193,11.6109485,5.473734132,6.125581896,4.15243581,3.123189247,3.641280095,3.265880013,3.625224743,3.724311639,2.857290199,2.876729703,2.975891489,3.46179098,2.678550567,2.489566479,2.858175378,3.463440262,2.642404281,2.38410321,-0.835809637,1.366873327,0.611619431,-0.625736487,0.064617091,-0.137771691,-0.08793913,-0.09864763,0.242737171,-0.229979493,0.029426553,0.025345446,0.020734949,0.061983944,-0.01450406,-0.109554816,-0.00428702,0.010019049,0.022148294,-0.131548228,13.77666419,13.39313211,4.30242444,7.155111177,1.530114407,1.892815986,1.56030996,1.539360415,1.426746089,2.074418684,0.794474602,1.056103162,0.689367579,0.859895764,0.759797254,0.563849667,0.436862741,0.849473979,0.320319537,0.602542617
03-MFCC.csv,-150.180663,126.2862412,-45.66007227,27.68652873,-9.114286124,16.04851536,-11.55323525,9.506453105,-0.108146617,3.474982266,0.194381394,5.121798001,0.57300103,0.512720631,1.789387689,-2.23484292,2.219451811,-2.696843002,0.741735962,-1.335238786,108.3033704,35.74535987,28.29307809,22.01181947,21.34722293,16.46285631,15.07737998,10.67382024,11.42390458,9.864442061,10.77857286,9.31863354,9.097461125,8.850070925,7.519669009,7.752445548,7.358636088,7.121454409,7.225650158,7.359119305,2.50E-06,3.57E-06,3.69E-06,3.88E-06,4.12E-06,4.40E-06,4.71E-06,5.01E-06,5.29E-06,5.54E-06,5.72E-06,5.83E-06,5.85E-06,5.79E-06,5.63E-06,5.40E-06,5.08E-06,4.71E-06,4.30E-06,3.87E-06,17.48711384,5.170520847,4.81138221,3.056945293,3.294271479,2.342779448,2.192338568,1.75342603,2.030952939,1.72515048,1.529444571,1.531728972,1.426625278,1.415900206,1.240908302,1.214516024,1.17768439,1.175467773,1.178498947,1.219584194,-52.67832513,-24.93965437,-21.78767875,-12.27268901,-14.19300692,-9.94012809,-9.874851033,-6.850714173,-9.600339658,-7.437603887,-8.703595283,-7.227648968,-6.553166797,-6.728517937,-6.423797267,-8.027049472,-7.658669843,-6.188464478,-6.862565717,-5.758493958,75.07782773,35.40571288,20.28041702,14.1644576,11.45508758,9.97154495,10.55722323,8.716703463,10.64737093,9.9805848,7.86304117,6.945867183,6.695502313,6.916192972,8.878159383,6.670898453,6.125374302,5.504916333,7.069871897,6.753421058,0.716789419,0.570205149,-0.619758006,0.432124852,-0.275368986,0.233499429,-0.061769781,0.301569639,-0.041999684,0.293405262,0.114845653,0.111146069,-0.075857054,0.154769131,0.215973273,0.030372672,0.104734169,-0.070993768,0.129458758,-0.061855294,0.737668864,2.263653553,0.490574849,1.692799991,0.284846194,0.334483478,0.598708371,0.496907464,0.281608875,0.560556089,0.710546321,0.648156134,0.59039809,0.774636248,1.113827316,1.313570496,0.768256396,0.612883102,1.170964447,0.673381949,-1.32E-06,-1.85E-06,-1.78E-06,-1.67E-06,-1.53E-06,-1.36E-06,-1.18E-06,-9.97E-07,-8.21E-07,-6.65E-07,-5.38E-07,-4.47E-07,-3.99E-07,-3.96E-07,-4.38E-07,-5.22E-07,-6.43E-07,-7.93E-07,-9.62E-07,-1.14E-06,9.320525891,2.915036065,2.469587057,1.718869469,1.82387053,1.320278941,1.268123957,1.066345375,1.242345381,1.019930982,0.955834231,0.935552018,0.882137654,0.888246708,0.800072428,0.755897277,0.740174858,0.744460426,0.743912121,0.785016048,-40.01590354,-14.71136985,-14.50028952,-9.730428738,-7.145593145,-6.120617436,-6.259995213,-4.76264697,-5.235477954,-4.634811307,-4.134239218,-4.171967255,-3.565667191,-4.08893534,-5.360434263,-4.186955313,-4.626442832,-3.829924355,-4.118144136,-3.911489096,39.77961838,17.0093971,12.17540556,7.98277539,8.008257108,7.008793468,5.925020894,4.993863807,5.774236667,4.981796048,5.803763339,4.680091908,4.762393627,4.465969308,4.289324658,3.479447176,3.613495726,3.558918081,4.168359397,3.925444653,-0.512875339,0.057743737,0.297223848,-0.242425673,0.378052823,-0.121529141,0.111126246,-0.097264108,0.361229997,0.051628843,0.214677708,0.083221487,0.209319529,0.130521643,0.028488688,0.061771597,0.033916112,0.050658346,0.004871488,0.082716463,1.378427887,2.311111765,1.539755177,2.654558108,0.737527655,0.653294661,0.932727827,0.26964972,0.449362804,0.505661557,0.630081541,0.604913942,0.661802248,0.556835237,0.551014977,0.768068493,0.59552585,0.501527255,0.773053712,0.522230137
04-MFCC.csv,-250.2295208,91.38764728,-51.73082092,52.86267924,-12.54793741,27.30564324,-16.87998009,21.45566795,-8.266417657,6.626375058,1.24922791,3.23644408,0.706346942,-0.867986675,6.860059165,-4.060022521,7.397014056,-0.989912234,7.066877394,0.566019197,98.55777794,32.5370108,25.43807682,22.0112952,22.00625699,18.57899364,18.91306401,13.04130899,12.78638041,10.80143021,10.77522758,9.450098366,10.48023719,11.1480205,12.26294669,13.47606095,13.72600639,11.34022891,12.72437089,11.80242656,8.69E-16,-3.21E-16,1.78E-16,-1.83E-16,3.81E-17,-8.93E-17,5.19E-17,-7.03E-17,2.42E-17,-2.05E-17,-4.65E-18,-8.93E-18,-2.60E-18,1.86E-19,-2.09E-17,1.17E-17,-2.44E-17,3.63E-18,-1.83E-17,-7.44E-19,7.630486145,4.287507823,2.748478388,2.14572796,2.634813895,2.342544314,2.140979783,1.603308696,1.625285321,1.446417292,1.232380428,1.187898098,1.089656948,1.08676486,1.1061306,1.234281678,1.270921246,1.293127824,1.3041121,1.357015699,-26.007446,-14.95181882,-15.01548139,-12.77072485,-11.48943455,-11.24354995,-10.63025892,-7.673645983,-9.102575317,-5.9520796,-5.976979643,-5.289179983,-5.303995408,-5.993775083,-5.667389996,-7.823175667,-6.5045232,-6.541806558,-6.71116686,-5.716456197,59.90884917,21.96611798,12.62157622,10.36130078,9.533623133,10.13083429,7.851323247,8.05933705,7.869996223,6.524335162,4.963957257,5.47466865,4.649517267,5.285423042,5.430998443,6.465004596,5.769729267,6.361316257,6.031135025,6.062501583,0.755806588,0.120754992,-0.330404819,0.025752753,-0.317929037,0.107347235,-0.258139471,0.078802705,-0.224934753,-0.002643993,-0.258560666,0.00715493,0.035450791,-0.020443572,-0.016165704,-0.020354749,-0.078050978,-0.155149452,0.021480731,-0.097212951,2.040911439,0.546698967,1.515762904,1.933612688,0.479407141,0.19696794,0.512771344,0.505344505,0.825368372,0.360323157,0.796335579,0.690779315,0.807527801,1.21879904,1.112186469,1.634891208,1.248527158,1.238929114,1.162791556,0.925203985,-3.54E-15,1.29E-15,-7.12E-16,7.34E-16,-1.78E-16,3.82E-16,-2.36E-16,2.96E-16,-1.13E-16,9.46E-17,1.59E-17,4.32E-17,9.40E-18,-1.13E-17,9.38E-17,-5.81E-17,1.02E-16,-1.52E-17,9.76E-17,5.63E-18,5.091499274,2.83811325,1.643066351,1.285286294,1.816960408,1.62832078,1.440754151,1.053082496,1.093662228,0.984592997,0.837953243,0.782367773,0.69307491,0.708505,0.724320483,0.774833536,0.789116094,0.787542369,0.799179387,0.845121893,-27.48425052,-11.27404577,-6.981996578,-6.343462974,-7.841927578,-6.777798524,-5.874567116,-4.593274411,-6.74372475,-4.130404065,-4.43142839,-3.479478835,-3.208549972,-3.594310088,-3.516535403,-4.304140943,-4.016486366,-3.804917359,-4.547832317,-4.538012205,23.61148199,12.476268,9.326269909,6.461581861,6.867603883,7.376176793,5.804383976,4.591557972,6.494208564,4.046193068,3.803781063,3.163903915,3.307233667,3.192507506,3.475665637,3.727276542,4.668429193,3.682822818,4.546623276,4.393802585,0.062940234,-0.038259892,0.171096576,0.149134756,-0.013425537,0.109535088,0.041093331,0.115556832,0.048356429,0.026350125,-0.028269755,-0.030758275,0.069710928,0.008498359,0.007220287,-0.045920306,-0.003316008,0.000978261,-0.009148897,-0.010865324,1.149702669,0.050236151,1.144151337,1.18013051,0.238647576,0.153882937,0.368983579,0.357695924,0.934534305,0.214177828,0.66026209,0.393428858,0.583052119,0.64602694,0.672152536,0.825846962,0.812341199,0.751712721,1.072359628,0.880177768
05-MFCC.csv,-254.2776042,204.5799741,-47.36758185,6.15153794,26.69589807,-9.915818089,-1.486453191,-3.449071059,-6.206241929,-4.376030215,-7.425978537,-1.790536156,-1.963536105,-4.52984314,-5.138658538,-8.205476071,-6.730092027,-5.033222125,-3.696790129,-3.186682608,40.44201914,16.82140756,21.12245718,17.6421767,13.42142933,11.49517642,10.91004167,10.25091328,9.3529475,9.446821358,8.816737338,8.546350808,8.576151437,7.83446593,8.108038672,7.832538885,7.610303292,7.271044415,7.129469832,7.096073279,-0.002366447,-0.002541227,-0.000271794,0.001080066,-0.000268213,-0.001133948,8.44E-05,0.000462054,-0.000282995,-0.000107119,0.000246316,-0.000207361,-0.00042119,-0.000108244,-4.86E-05,-0.000226356,-0.000311425,-0.000355749,-0.000120854,0.000498674,5.71641849,2.440771186,2.964435013,2.107890832,1.683505617,1.510735038,1.366898462,1.387731496,1.236448631,1.202825883,1.188202873,1.188691832,1.133132891,1.101394745,1.107179678,1.029004034,1.002460206,0.923455956,0.964765349,0.977122383,-24.8599965,-17.46292179,-14.26520944,-12.97272072,-11.16454879,-8.23657825,-7.818007812,-6.731900233,-6.305166183,-5.797985117,-6.174748017,-4.961344427,-5.034845725,-5.462470905,-4.37219576,-5.92509547,-4.200895555,-4.911975092,-5.362226042,-4.822894827,31.3210125,15.55180967,10.88460202,12.19968009,9.232567427,6.509772904,7.405653225,6.169354292,4.8426641,5.44568746,5.029422423,5.318415917,5.373921083,4.740942993,4.977438167,4.232570648,4.028728375,4.080757625,3.759025788,4.053013762,0.772061303,0.399623849,-0.30293248,0.259093116,-0.277298643,-0.214939857,0.002635068,-0.12332723,-0.08629623,-0.128675349,-0.140465145,0.048551924,0.062003263,-0.003020574,0.021822879,-0.19015268,0.03880825,-0.000901839,-0.118392505,-0.188002955,1.30604739,2.428177968,0.773358299,2.256376719,2.400099415,0.685058261,1.532708706,0.812601112,0.442221631,0.735542695,0.436090023,0.433722222,0.712502273,0.48967194,0.355743092,0.913757289,0.395695424,0.572079551,0.509174388,0.667709052,-0.003782117,-0.003001552,3.54E-05,-4.21E-05,-0.000645981,-5.54E-05,0.000231239,-4.37E-06,-7.97E-05,1.16E-05,0.000186262,0.000155453,-6.93E-05,-5.49E-05,6.68E-05,0.000125064,0.000221795,0.000244408,0.000281837,0.000310999,2.725376526,1.412612304,1.41418448,1.146710022,0.890915961,0.85605407,0.797289237,0.778319033,0.711290123,0.694076495,0.697409433,0.693574406,0.653637133,0.645201238,0.62258684,0.600687095,0.595880812,0.57522056,0.583918404,0.588342667,-16.16118805,-10.43533042,-6.755244606,-7.426834135,-4.636578763,-4.394274634,-4.487742329,-3.767017177,-3.568799019,-2.814640574,-3.231800731,-2.957639987,-4.145973859,-3.270796303,-2.864805463,-2.809972737,-2.429771326,-2.570242566,-2.722171219,-2.438902307,14.02588314,7.310540823,7.908562374,5.586403465,5.938328461,4.166456732,3.777109377,4.886836746,3.082895444,3.323637844,3.527111719,2.762193258,2.902470425,2.872278143,2.5808808,2.577457473,2.282699941,2.569132023,2.651077027,2.670559307,-0.030839671,0.028561595,0.004484995,-0.292617296,0.336050204,0.014948428,-0.142223973,0.076619334,0.068450604,0.055459286,-0.018348886,-0.013205521,-0.000835087,-0.047224415,-0.058537592,-0.00570716,-0.05613788,-0.025412789,0.011037112,0.013549548,1.98751207,1.659136584,1.173088894,1.899229679,1.991271259,0.736842685,0.900398172,0.910251483,0.327339295,0.36466455,0.37453158,0.307155697,0.83325275,0.443800557,0.237738806,0.381938244,0.198478355,0.249588415,0.238425637,0.30788765
06-MFCC.csv,-186.3854089,125.5965825,-28.13823878,42.85435719,-20.53209138,9.098547658,-15.0622854,11.64619939,-14.74434896,1.068441522,-9.197882682,-7.401391792,-3.576030587,-7.544417168,0.876229474,-3.62715479,4.260489667,-8.42629996,7.056357641,0.437515208,71.22581447,27.76752726,18.53593885,22.64029616,18.78312505,13.2983311,15.46639514,10.69254633,13.32688328,17.51597786,11.49488506,9.907884721,11.22341911,11.644582,10.0845376,9.652878471,11.85411503,14.66537083,13.77837877,11.35633624,7.78E-05,0.000115044,0.000127389,0.000140229,0.000146158,0.000140994,0.000125945,0.000107027,9.20E-05,8.66E-05,9.14E-05,0.000101589,0.000109672,0.000108935,9.70E-05,7.72E-05,5.64E-05,4.23E-05,3.89E-05,4.48E-05,7.386319389,3.431591899,2.238517248,2.258654536,2.310955525,1.82476409,1.839207899,1.478735165,1.885202572,2.047134445,1.696772803,1.386188604,1.334179902,1.233230213,1.190863021,1.226194916,1.358559986,1.518945314,1.429978747,1.328012196,-24.57149683,-22.87322945,-14.91696362,-14.28914168,-13.00020215,-9.2810617,-9.594415025,-7.132418498,-9.161501533,-7.568957412,-8.522542973,-5.897012912,-6.152114628,-6.486380244,-6.380237828,-6.5632336,-5.758353625,-8.58889396,-6.6488237,-5.757833475,46.6958972,18.56366402,10.00635697,17.97599831,10.51988209,9.391250333,8.867008667,7.323801922,7.920650963,11.55905622,8.006835917,5.854480808,6.614524976,5.682126707,6.086013543,6.597795083,5.850016883,6.231765877,8.029272588,6.869462192,1.002976411,-0.578116987,-0.357036358,0.587580008,-0.535941244,0.279668448,-0.13420617,0.232553915,-0.520006131,0.610682939,-0.289369078,0.081419478,-0.04055676,-0.09807936,0.019047913,-0.060294442,0.136641108,-0.307007525,0.265062789,0.064286816,2.295793666,1.894219519,2.061330262,2.970324193,1.935220342,1.399384765,1.02946576,0.558243625,0.936225096,1.334693615,0.797733831,0.375616119,0.532091214,0.536417801,0.666178499,0.654256653,0.452695391,0.747437499,0.882426755,0.521061421,-3.19E-06,5.29E-08,1.14E-05,2.36E-05,3.01E-05,2.72E-05,1.57E-05,4.98E-07,-1.18E-05,-1.62E-05,-1.19E-05,-2.68E-06,5.25E-06,6.26E-06,-1.78E-06,-1.64E-05,-3.17E-05,-4.16E-05,-4.26E-05,-3.58E-05,3.7730406,1.79380213,1.291903256,1.190092753,1.205583622,1.012032147,1.040287542,0.841858311,0.984081156,1.047297926,0.920308072,0.825768935,0.79065105,0.771705408,0.745039668,0.743948863,0.787982842,0.821006549,0.802684115,0.779749221,-23.44381924,-11.43361714,-6.365734225,-9.193857753,-7.479027491,-8.772528502,-5.11046625,-5.083626753,-4.74432835,-6.358293007,-4.428273826,-3.592266734,-3.611720842,-4.202581513,-3.828157318,-3.806134524,-3.71504771,-3.916998415,-3.759517371,-3.511604355,20.99217342,15.45566795,8.264136531,6.968507025,7.879589281,4.917155846,5.862752465,4.319638341,4.999362812,5.746318854,4.964574793,4.838720412,3.782703093,4.558964303,4.354353672,3.761808589,3.462462105,3.764249143,3.764235181,3.820835174,-0.301899942,0.226368845,0.22565068,-0.140592397,0.132116868,-0.14270625,0.105561293,-0.034528588,0.141430193,-0.146853082,0.151569672,0.066696867,0.068188016,-0.022993277,0.032197851,-0.033813926,-0.046265619,0.030709552,-0.062610015,-0.007249745,2.926505136,2.814534108,2.191214366,2.40799382,2.642157225,1.241866573,1.211123881,0.725727338,0.794536539,1.388070024,0.978891813,0.32859558,0.460996706,0.511335632,0.57251739,0.591403922,0.432289594,0.636549454,0.502835404,0.435874236
