,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
23,112-MFCC.csv,5.249469,6.54298,4.314283,8.295167,6.869594,2.5569096,5.543649,7.390529,3.8821347,1.9654398,3.9773552,5.226176,4.360197,7.0810437,6.8633494,4.8773727,6.1337543,6.4167323,1
24,113-MFCC.csv,5.46786,6.656087,4.223686,8.484419,7.04919,2.6488874,5.610092,7.228493,3.9552526,2.0608497,4.3578634,4.955041,4.5698934,6.7384014,6.747195,5.020068,6.090589,6.457444,3
25,114-MFCC.csv,4.8725877,6.727605,5.023658,8.403164,6.2564487,3.065452,6.419932,7.558536,3.2216816,2.8861294,3.4909565,5.1769676,4.126973,6.5800357,7.131134,4.2380815,5.314191,6.5199585,0
26,115-MFCC.csv,5.411073,6.5570636,4.665568,8.246461,6.3456197,3.560833,6.3232255,6.8336062,3.8122861,2.333357,4.4126153,5.904468,4.2363553,6.647277,7.0755167,4.930225,5.6518884,6.9837394,2
27,116-MFCC.csv,5.0603037,6.755386,5.5740647,7.7951293,5.655116,4.2492228,7.430593,6.6387734,3.1959753,3.322131,3.8455489,6.476335,3.925669,6.1383524,7.52757,4.4606724,4.976898,7.2320147,1
28,12-MFCC.csv,5.40283,6.813135,4.1684012,8.74143,6.7959347,2.8380718,5.771311,7.3053746,3.8314052,2.1477704,4.551042,4.7503004,4.5298924,6.682823,6.8184586,4.9758487,5.8407474,6.8118052,3
29,13-MFCC.csv,5.4458942,6.6249576,4.1397214,8.439625,6.866123,2.5843375,5.475901,7.2639394,4.004113,1.7143056,4.28536,5.2889094,4.51506,7.029302,6.817654,5.0653887,6.2123055,6.526765,3
30,14-MFCC.csv,5.0868244,6.4840827,4.7460237,8.263008,6.397133,3.0909064,6.1097646,7.4500437,3.4745564,2.393532,3.8477418,5.4059844,4.0356526,6.98458,6.981737,4.473271,5.5435004,6.6060743,4
31,15-MFCC.csv,5.3194942,6.5419655,4.7221937,8.311269,6.253343,3.3841012,6.3116918,7.2932973,3.4313924,2.284996,4.217649,5.5637836,4.089153,6.8410892,7.001497,4.5974603,5.4010625,6.8800044,2
32,16-MFCC.csv,5.033319,6.953985,5.7852073,7.6323442,5.700059,3.9273026,7.6950355,6.89447,2.8469613,3.769389,3.4855895,6.0866294,4.0191526,5.384776,7.5211015,4.2082877,4.7240353,7.083759,0
33,17-MFCC.csv,5.0333514,6.976847,5.824188,7.6066856,5.7657795,3.9779382,7.6575994,6.7948503,2.8281655,3.7382293,3.5313504,6.13217,3.9273252,5.545562,7.5747232,4.2830586,4.737807,7.154585,0
34,18-MFCC.csv,5.06059,6.6011624,5.6093993,8.016904,5.3004656,4.7300477,7.909624,6.411033,3.463473,3.145562,4.219277,7.0264206,3.915389,6.615535,7.5973434,4.6513186,5.085445,7.3694816,4
35,19-MFCC.csv,5.4120874,6.7810855,4.503029,8.543989,6.5225806,3.045822,5.9725266,7.5998096,3.4465425,2.115401,4.5158625,4.8372927,4.2907443,7.0362253,6.8439107,4.7380924,5.5058813,6.8892794,3
36,20-MFCC.csv,5.11253,6.9778,4.7038126,8.60212,6.429694,2.949984,6.404782,7.630125,3.181886,2.8329003,4.0300364,4.5948277,4.459651,6.339142,7.026702,4.393842,5.341317,6.676452,5
37,21-MFCC.csv,5.0639496,6.4315734,4.9722743,8.090095,6.3441505,3.3445485,6.2670703,7.2768574,3.4283829,2.5816464,3.75595,5.684411,3.967926,6.998633,7.070408,4.4843926,5.4797583,6.6473784,4
38,22-MFCC.csv,5.1612124,6.502152,4.883367,8.235009,6.370867,3.243769,6.098617,7.5136447,3.319846,2.402044,3.9856746,5.360717,3.9738102,7.204183,6.9997306,4.500674,5.3961334,6.737263,4
39,23-MFCC.csv,5.4311266,6.5683446,4.651259,8.250892,6.352672,3.598846,6.327549,6.7508965,3.8946648,2.3318033,4.4659123,5.967043,4.269228,6.627639,7.0940223,5.0098267,5.704523,7.020641,2
40,24-MFCC.csv,5.4450746,6.7397513,4.282626,8.628668,6.960217,2.743498,5.81499,7.1938686,3.8538015,2.2599897,4.3304887,4.870533,4.6270704,6.4773474,6.76848,4.907502,5.9327826,6.463797,3
41,25-MFCC.csv,5.5187593,6.5631495,4.5308633,8.175281,6.678433,3.1420357,6.0973825,7.32669,3.4080756,2.2268732,4.55623,5.1114073,4.1922846,6.8921094,6.842452,4.7991714,5.5432425,6.8781066,2
42,26-MFCC.csv,4.980586,6.5315056,5.6277304,7.9019346,5.2125854,4.6935296,7.726846,6.3982067,3.4742334,3.1982393,4.097484,7.026802,3.9038763,6.345307,7.732776,4.7022276,4.9960966,7.480333,4
43,27-MFCC.csv,4.9321146,7.0093966,5.5216255,7.910051,5.501866,4.0005116,7.7850914,6.922119,2.9801726,3.6945877,3.5942137,6.257168,4.0757065,5.4569964,7.4923944,4.3002777,4.857812,7.0720096,0
