,Filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,cluster
0,01-MFCC.csv,-9.6761424545749,-0.4359105884612007,3.9252379553220993,1.783364507602378,2.191775983813176,-1.3337063168581522,-0.0420193665678272,0.4012508077953887,-1.7273974389876752,-0.4055553104545213,-0.6903964136743697,0.1203909290857696,0.9295715604793172,-0.0230749201160888,0.1003137984248698,0.6595417297065561,2.4511775881331577,0.5067169687737892,-1.1344184962250836,0.8146346250825096,1.2294158534329007,-1.0231228071727612,-0.3243954497822753,-1.5191600215476626,-1.5311400134518796,0.1227456347314905,0.5765863305674167,0.7921651304699463,0.269723852131432,-0.1587185735964633,0.5684275106452618,0.2694808063641037,0.6567687738087109,0.3767194223051106,0.4136900270734919,-0.6594777044919148,-2.749366888526276,0.0061523970109061,-0.0652502256131396,0.9731612710526,-0.4637292545870372,0.257599172261534,-0.0705097569296625,-1.1117768279155873,0.1093541562615412,0.7598897479577956,0.1950418679332978,0.0043514822870394,0.3116999367688551,-0.5487004945069153,0.6035421816291614,1.324459159808382,-0.4943620842576873,-0.6283556239969181,-0.7295060059462779,0
1,02-MFCC.csv,-9.259325607040562,-2.232309579869721,5.7494505682175285,1.8539537062323128,-3.543106253987369,-0.0403419631539128,-0.0621862893040112,0.7204496922643776,0.2569396802806297,-0.6917758882105876,-1.3578270145352933,0.2476424874588729,0.6943978083505871,0.0672733639864453,-0.8085708652010677,0.4075996871052769,-1.429841702194426,-1.4387218845709018,-0.2469035459653318,-0.1601300527888364,-2.7526630896629305,0.3497195539517647,-1.0052624322607475,1.4483942668005965,1.5403420416804778,2.0685338982391848,2.1192282113021874,-1.402784573388172,-1.4043209123655034,1.706829886253405,2.4719333462085427,-1.8935493206111085,-1.121075662730503,0.4566365749120552,0.5373444897703568,-0.7242060255526312,0.5566599518427835,0.46570636845779,-1.1256902991833218,1.278006080555953,-1.295904453552296,-0.8973236310629225,0.0675263412282475,1.134997046476832,0.1377209357104242,0.240990303151284,0.0352312796129871,-0.22532581273061,-0.5179180981066103,0.2683687211674097,0.810895378989581,0.5900541350783199,0.776651945834096,-0.5700141346518944,-0.6630431617296326,3
2,03-MFCC.csv,11.124166029831278,-7.952689208181018,-3.517243495708937,-0.4967174727128154,0.4750073730729868,-0.5716346876869411,-1.00635026572292,-2.1856788010400274,-0.0565558511389204,-1.4655374646607242,-0.3696174436827086,1.171919193162818,-0.324213341427296,-0.3782126698226425,-1.414997960247466,0.8961185880572906,0.0291717597938746,0.0944281746839725,-1.94188095538824,0.4039922550698829,0.886711789560058,0.6672713950138408,-1.231865708755418,-0.974020713614816,-0.1885407682398029,1.137138122022831,-0.1517135197898275,0.5846459986485114,-0.3921707079728251,-0.5140741071936387,0.592494038123416,-0.6404620435880695,1.410609158554498,-0.5569406333586252,-0.5515840653417213,-2.231657029230038,1.010367819939298,0.1158276086877641,-0.1081823179695846,0.5960803228613735,-0.2182612123944969,0.7142591778981926,-0.7527351109226806,-1.3322719875345632,-0.3802030905453296,0.5685423770285395,-0.53654292242374,0.9259725168841528,-0.6274198950869034,-1.2890102768435907,-1.276830125596182,-0.7226547868483051,-0.9432792272900076,0.4676091187207333,-0.389981006048911,4
3,04-MFCC.csv,5.778038255729308,-1.7684624157981088,2.232215638176727,0.4496568817906449,-0.3439404440284316,-2.2869479637143013,3.1754230759221285,2.879317508477291,1.39457163424097,1.490546269645799,1.5112416784238976,-0.7882960055262356,0.9532591777135814,-1.7306374009346386,1.324725220451847,3.449332261241264,0.8104780769718606,0.9431925418854856,-0.6956297978365008,-0.2127173376078261,0.7464747333130248,-2.0924277333091394,-1.1400601755046775,-1.303743789247512,-0.1110881902749816,0.1368692175031697,2.364238074976005,2.609094423607171,1.1362188126999226,1.435205313157652,1.377783698817397,0.0794998402457994,0.7620632361143137,0.6366260775882179,0.4973919682267516,1.8223581401473223,0.8619970625107155,0.2011269106479844,-0.9281428866367036,0.1680957831107289,1.0873532340705137,-0.1095600200906556,0.3789537309862286,0.6016347325627933,-0.4769804927432926,-0.4170303920422407,-0.1287716291958136,0.5881977151575326,-1.4623069585277648,-0.3996249033385215,0.7395502259366321,-0.5854300176288625,0.5649537137927308,-0.4037293268495328,-0.3072163037324543,0
4,05-MFCC.csv,-9.954039170850026,-0.2422001229214089,-3.2433325625371503,-0.7282905295630869,2.0426833099096853,2.3736759180272733,-0.823153058246013,0.6750118454127436,1.1737754513012988,-0.8711148781322567,-0.8800184381401681,0.2585278003255663,-0.4627213172555569,3.0726285997398293,2.7537336797842267,-1.44113536281413,-0.2997286236942893,1.7823154826213543,-1.9224073545231053,-3.0111801444894333,-1.847602080452843,-1.5129586717301724,-0.429117984765733,0.4558187605792358,-0.1259214508486138,-0.5513716934511138,0.2735335826733177,-0.5129478355122891,1.3440844548913098,-0.5931678445704142,1.3108816167709922,-2.4253046242511576,-0.4400789884502548,-0.511350990350911,-0.189260818978032,2.163622751387124,-0.4769251315040599,-0.2517138479985716,0.5351836468453772,-0.6684683241393646,-0.2362689455199518,1.1670097695209771,0.0638544397875808,-1.532574742633376,-0.6607737611039818,-0.8093998620419517,-0.5826249715635812,-0.2013969461766069,-1.2635163964242286,-0.0180813209323195,-1.495279288362084,-0.2484399502429321,-0.2935996782707941,-1.0170744696324856,0.4180568454086641,0
5,06-MFCC.csv,6.615314480973758,0.313675357972732,2.239253435770656,2.571403522922907,-0.7731943243481127,1.3982863255508795,0.381261658045452,-0.3334657896653851,1.393772069846552,-0.1042111687875733,-0.8278743599626606,-3.0679948135284563,-0.5111542584586097,-0.1246051293011025,1.5806781923869422,1.1216931601380429,-4.170901152400231,-1.9507759483227245,2.651612098225422,0.2455989009593009,1.798589167896819,0.1665904976236554,-3.77776988587,0.6249180754103665,-0.3348690115171805,0.5981935016299043,-1.371403089787255,-1.968554754796392,-0.3057655570250436,-0.6482859026656951,-0.9467656250352476,-0.4643075648162403,0.4976408398235547,1.2384398290438394,-0.9076898566238248,1.3736446928999788,-0.144298628988427,-0.3060156016562121,-0.5872384179419916,-0.2070619097269718,0.3234479948843521,0.6202878421872243,-0.9471465397053338,-1.1229188642661143,0.9124545931959116,-0.3286148160573794,0.6437903484852043,0.5866995331136656,0.4929170894082696,0.8052616244432351,0.2604571321644143,0.2574686953346957,-0.116788878232781,-0.7108665460806392,0.8027909972634047,3
6,07-MFCC.csv,-2.2848933981865445,2.2949767573769133,0.3285916448130205,-0.2638227403770375,1.552817040513998,-0.3534218790159991,-1.9633450211497572,1.4686360365013849,-0.6788883975365771,-1.1885522248976104,1.3815116956073443,-1.5468546437718935,-2.9337944476986584,0.8697285426274763,-1.6140661685087347,0.4322708864491402,0.6475336991030969,-0.3138084494323543,-0.2003191797144454,0.8238142451775149,-1.8014464699528576,-0.2856690840777212,1.1451139037532403,0.8173555126850895,-2.1922047329903074,1.2511319957604143,0.3328146616077425,0.7138186880060894,0.0380147826845402,-0.4429210582758486,0.6014272369799288,0.844646659836508,-1.1616504137757933,-0.4458431819796521,-0.9077607105888492,0.2545223533976374,-0.6585932301387065,-1.920318304466665,-0.0407534932459507,0.0071582711378394,0.3028719403183976,-0.9832471761662882,-0.2036004857662487,0.7357467372581891,1.1755156308046415,-0.6348084841937259,-0.4600894310829904,-0.4319844462895184,-0.5128269419294671,-0.028293041906484,0.0076209069045365,-0.6247485840035815,-0.3614060731133162,0.955798894052923,1.0922352409620688,3
7,08-MFCC.csv,5.456819210296807,-5.837177669783944,2.075163912224176,0.4085238383684414,1.9506983563463824,-1.783840734517855,-2.204336044896246,-1.067219715056441,-1.9744117953768672,-1.8244110637981437,-1.501281023182548,1.5372693520715643,-0.9157277495252923,-0.7585471942755986,0.8421869549606094,-0.5494102190140747,-0.5436322939130185,0.4329704252047258,-1.7600761174923276,-0.9701590576499683,0.0303235978953964,-0.0087264543807478,1.1989745359582191,-0.5761741914838682,1.4253573815784353,0.4236369983269337,-1.9160831318527995,-0.8838167528087796,-0.9170375504874873,-1.1184922160156214,-1.078748425647341,-0.2395668794589283,-0.0601222006707797,-1.085973728607803,0.1067903595376134,1.1880712554327688,-0.4264616910344476,0.7265924460113731,0.1977175760446723,-0.0870498258406925,0.8606982324885945,-0.6072460158999454,-0.0282883014446752,1.3099097989442736,1.0445575461367094,1.1943608560125585,1.8624967564202604,-0.3226411241523622,-0.8051037640886329,-1.3692961687448242,-0.6006611445994945,-1.2456115333545608,0.0646540519855833,0.3528391293577728,0.3511120671401844,2
8,09-MFCC.csv,-15.89867205828093,1.005787308979305,-0.5840644258022594,-3.1661527235730182,0.2858260195756718,0.6753895800333679,0.3202882816042695,-2.233980345309516,-0.1480967283093864,-1.3451490080793955,1.6309648062015374,2.087033441041532,-1.5837187029531967,-2.9519539547686864,0.0844100488914926,0.9841457126996012,0.1966071663495318,-0.8854138022025355,1.6855946077345063,0.3774593695272829,1.003327369815538,-1.0959370815151728,-1.352451684223062,-0.4169794249261854,0.1787149168045984,1.157121497627874,0.0437130785204875,-0.4984784022739667,-0.4910921612322076,0.5889176888572016,0.5595879790619225,0.8460839229843777,1.67367089388213,0.1834173523314758,-0.3162077255055827,1.5184177664338216,-0.0562359106335602,1.09630618703538,0.2576961261954902,0.2819022246636182,-0.8538950785973948,-1.791523448797698,1.90157763262208,0.3016295198064391,0.7944330207983042,0.1833519564827758,0.1527879644264773,-0.5288439183650963,1.0101822839063317,1.9506429862973185,-0.7635611748452603,-0.8347792765813422,-0.0532052269329962,1.3072554150429845,-0.1683266645963139,3
9,10-MFCC.csv,5.0490413085965296,3.414135210736384,0.4666462734701735,1.0538650173040154,-0.8085428924800926,2.6598289939822246,-2.671725092669452,2.42054128315114,0.9982355995164178,-2.389337346546671,-2.888512428426564,-1.1173973789443012,3.8625211442108407,-0.0469393139410324,3.9429981214954353,-3.713220997374687,0.2335768164705428,-1.3929692622302583,4.765126832458358,-0.6672611977567058,2.552960635991537,-0.3866933708988984,1.6963326793223563,0.7066699947816778,-3.4864766280835324,2.3241722229272304,-1.1859748503833232,2.464183278313909,-1.0700852465255892,0.2463089461734651,0.7049684586181291,0.3585174389671552,1.108206482404721,-0.4767309825076719,-1.0719351056513249,-1.9049810824281284,0.6469817436455356,0.0203494040232147,-0.2968551010139715,-1.2028221009512765,0.7072466570839812,0.2628209790012364,0.6853802321380927,-0.3246762891380744,1.142009278400166,-1.3977526679731151,0.5469092321483103,0.1065611293522944,0.1606932642949962,-0.3998739044447576,-0.2810034428586934,0.3631439697259142,-0.0081858022363386,-0.4042853974119297,-0.1215573121209525,0
