,file_name,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19,mean_mfcc_20,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfcc_13,std_mfcc_14,std_mfcc_15,std_mfcc_16,std_mfcc_17,std_mfcc_18,std_mfcc_19,std_mfcc_20,skew_mfcc_1,skew_mfcc_2,skew_mfcc_3,skew_mfcc_4,skew_mfcc_5,skew_mfcc_6,skew_mfcc_7,skew_mfcc_8,skew_mfcc_9,skew_mfcc_10,skew_mfcc_11,skew_mfcc_12,skew_mfcc_13,skew_mfcc_14,skew_mfcc_15,skew_mfcc_16,skew_mfcc_17,skew_mfcc_18,skew_mfcc_19,skew_mfcc_20,kurtosis_mfcc_1,kurtosis_mfcc_2,kurtosis_mfcc_3,kurtosis_mfcc_4,kurtosis_mfcc_5,kurtosis_mfcc_6,kurtosis_mfcc_7,kurtosis_mfcc_8,kurtosis_mfcc_9,kurtosis_mfcc_10,kurtosis_mfcc_11,kurtosis_mfcc_12,kurtosis_mfcc_13,kurtosis_mfcc_14,kurtosis_mfcc_15,kurtosis_mfcc_16,kurtosis_mfcc_17,kurtosis_mfcc_18,kurtosis_mfcc_19,kurtosis_mfcc_20,cluster
0,01-MFCC.csv,-237.71866170242245,158.86237878021254,1.75518867887902,17.29272572750191,9.288440401520358,12.593411001274562,-0.6576653228194718,8.882507947274682,0.0841200699784353,0.9332320138873004,-2.264101798866609,5.113392567702698,-0.7696660754456917,-1.0340658276033137,-4.096893941679167,-4.660513342903946,-5.384974578011202,-11.50696112341848,-5.987862909933487,-0.3155566439200944,82.46406076107272,35.92447560635413,23.3608429857596,12.352781334607172,12.413296082107882,12.032821764152498,11.787104287664706,9.05127361801235,9.700676825114986,8.923525210150155,8.967595255664644,8.294548724814996,8.411700005021576,8.355919689348898,8.203469730994199,8.30652536873926,7.605794233133277,9.953865161536289,11.193200573777894,10.681666191238133,-1.1383166196419017,-2.112581302386272,0.6484155617826743,-0.465508409974402,0.0755351917675579,0.0759667421502003,-0.1813820442130803,0.154485172664229,-0.3288560149012865,0.100550945831092,-0.2215145432435256,0.0835276738897827,-0.0294038898077977,-0.0872206519583442,0.3641995296742814,0.559088319722174,0.4626568010854645,-0.1695340667773233,0.3193789539633625,0.7493092089230279,1.4026863466145847,6.462854773775247,0.1227155136943718,0.6257685588470396,-0.1688062427479533,-0.1565348076820134,-0.2777083495498296,0.2729038998357369,0.2110677186722198,0.3149781201716486,0.1726633834927846,-0.3523629100109375,0.0611870239872955,0.1701208171081987,0.731721092260623,1.7074393852860346,0.8846473001115007,-0.1752745447506498,-0.0132975571163114,0.4907614646839637,2
1,02-MFCC.csv,-235.8437244865103,147.0838471126423,-8.683155704544195,32.9246656262499,2.9189753111560908,27.3834866926499,-23.358137278844364,6.7408657131795255,-1.851815223561885,-11.642129685780114,-9.470322224818014,18.184530021871577,-7.127946170260949,-1.838488481737016,5.443003337833819,-1.547317649890394,-9.721859328333974,1.5656938023858356,-0.9246804952514992,-6.975264636465961,97.01461533238376,31.50364672127361,21.784568373803367,14.751868918651008,17.21857175307331,11.178349092006371,18.292908166744677,11.676800282973456,12.989545805187158,13.344873403577797,9.596868838708794,13.145170367701304,9.541138564276103,10.462233313160564,9.973306142965557,7.416407983428071,8.702114813682066,8.23029586689019,6.769514352775761,7.706548943274401,-1.558828162661831,-2.2261001185636973,0.350757347776666,0.0554900509927697,0.1151332317877363,0.1006092465766815,0.5304215717637132,-0.2449746255039612,0.2641591593395219,-0.3500463148916318,-0.257036739492076,-0.0321894367973663,0.0936522993959315,-0.3409090609339476,0.0671976544442319,0.1703657628681108,-0.3746508735595129,0.2484719976553574,-0.4935257059068998,0.0059959736895115,3.1684687427477014,6.889551069651536,0.9581274239915868,0.5298646801097346,-0.4643091974845243,0.2140319868999589,0.301918000995939,-0.0561802566236675,-0.3116913945441739,0.0272724849313066,0.1417147495150907,-0.2067092542280697,-0.4341171693923336,-0.1385495594630286,-0.2775324264050973,0.1833548943008494,-0.1307544599106389,-0.0385180623377228,0.6214865915674563,0.1240097992037574,2
2,03-MFCC.csv,-150.18066295874792,126.28624116837548,-45.66007227126542,27.686528733936107,-9.114286124089771,16.048515355586932,-11.553235245729304,9.506453104957046,-0.1081466169388008,3.474982265597191,0.1943813944561379,5.121798000584211,0.573001029977178,0.5127206309540534,1.789387688869336,-2.23484292026802,2.2194518106482364,-2.696843001686393,0.7417359616173119,-1.3352387862067987,108.30558353164665,35.746090313956,28.29365624475292,22.012269272107563,21.347659157013283,16.4631927208334,15.077688084196277,10.674038352927292,11.424138020676196,9.864643637564456,10.778793114546044,9.318823963157726,9.0976470285141,8.850251773505137,7.519822670371148,7.752603966293683,7.358786459217227,7.121599933545834,7.225797811350043,7.359269686457007,-0.7097685506399972,-0.8210898650685144,0.6290577924932772,0.0809388239603993,-0.1072884490927904,-0.0230986468473977,-0.1547590953313589,0.1261285643486,0.2920549740689392,0.057629796919667,-0.0793684640661053,0.3956454651379944,0.3074625108540023,-0.1937469334754621,0.3420603381274254,-0.2379732781603309,0.0952940182950584,0.0854179135131261,0.1571244495797663,0.408048876821085,0.1292911450256575,1.070182998459961,0.6244012217208548,0.1840794729660784,-0.246067093863858,0.0119446239362215,0.2257263261058089,0.4979826142093047,0.5983009988843127,0.4908804954120174,0.4528009192820601,0.7755266147241642,0.5973415570952416,0.8505047939915,1.5285742357964178,1.3397481621139231,0.6269898008789516,0.6411625301937978,1.1606109819929775,1.1415006384775843,2
3,04-MFCC.csv,-250.22952076105392,91.38764727546024,-51.73082091670042,52.86267923684073,-12.547937414068985,27.3056432408853,-16.879980088590052,21.455667946430683,-8.26641765725321,6.6263750580328455,1.2492279097914658,3.236444080083353,0.7063469415028804,-0.867986675371893,6.860059164862563,-4.060022520562513,7.397014055976887,-0.9899122337489482,7.066877394316061,0.5660191969885924,98.56035795510608,32.53786253912788,25.43874272459594,22.01187140702765,22.00683306357067,18.57947999653997,18.913559111487107,13.041650384958878,12.786715129655684,10.801712963239009,10.775509649548578,9.45034574753573,10.480511542826491,11.148312328078804,12.263267701882429,13.47641372234131,13.726365704382086,11.340525767900443,12.724703981683309,11.802735517501642,-1.9106495875535987,-0.2642431517583914,0.45714228790974,-0.822263725088192,0.7671772272419288,-0.2624154790181821,0.1221145604697865,-0.1408948473444198,0.5602504612781345,0.2205826964661858,0.4786805508436239,0.2615322998932288,0.2672229042640585,0.3334398528966422,0.0511181959812572,0.0493531771658935,0.0459972047625701,-0.0292660936280616,0.1925408617666994,0.2693500341747689,3.956019784839969,0.4040302620497273,0.5307414538250286,0.9012875313075944,0.5139743374350805,-0.2682546082130557,-0.4542168962117991,0.2841766347881234,1.0760806003298136,0.7792121040581184,1.094593849766656,0.8298861467262566,0.4654969824449426,0.2035841575029304,0.7957713364880794,0.3132991581457167,0.1262741242900076,-0.0631022658787494,0.1923325477276138,0.3673967331329355,4
4,05-MFCC.csv,-254.27760420761305,204.5799740739886,-47.36758184884531,6.151537940353626,26.69589807429246,-9.915818088784018,-1.486453190799122,-3.449071058849112,-6.206241928516042,-4.376030215272097,-7.425978537451026,-1.7905361561513196,-1.9635361050371063,-4.529843139776146,-5.138658537600684,-8.205476071134504,-6.730092026587908,-5.033222124829981,-3.6967901294379546,-3.186682608037664,40.44297633510295,16.821805691131868,21.122957111524688,17.64259426205564,13.421746997441344,11.495448491741934,10.910299888553103,10.251155903334256,9.353168868524076,9.44704494832247,8.81694601585881,8.546553085944849,8.576354420043742,7.834651358810636,8.108230576063606,7.832724268615079,7.610483415204496,7.271216508350373,7.129638574726862,7.096241230929966,-0.8214775207995761,-0.835372017898925,0.4943133864838846,0.3307892783436581,-0.23887810663758,0.0951592927068812,0.4238269304797267,-0.239747859132693,-0.1084204528915164,-0.1216239812203393,0.0850939171803629,0.1179483690512893,0.0256260223894509,0.1195616343037385,0.209701902264162,0.3089814223353015,0.202050847902593,-0.2584862445929864,-0.0977304887914946,0.0546890494249067,1.1137818183076722,2.2813395201596216,0.1131961625686632,0.4838227635287704,0.3271000536564385,-0.2170833338623992,0.3466791809776604,0.0867656671042729,0.0801864081807575,-0.201055043513612,-0.0663891610886886,-0.08148620459888,-0.0958577888401519,0.0983617055753596,0.1706016258799541,0.4196925025384872,0.2852650433486503,1.070502952898663,0.7603956868395763,0.8050635610977941,3
5,06-MFCC.csv,-186.3854088679696,125.59658245832232,-28.138238779595973,42.85435718933006,-20.53209138304267,9.098547657868664,-15.062285397693646,11.646199388418896,-14.744348957559469,1.0684415222186656,-9.197882681647084,-7.401391792249497,-3.5760305872535127,-7.5444171675044975,0.8762294741531332,-3.627154789629989,4.26048966709654,-8.426299960092173,7.056357641134569,0.437515208252095,71.22693910501732,27.767965695825836,18.53623153117223,22.640653644170108,18.7834216335426,13.298541079069697,15.46663935120118,10.69271516595768,13.327093704699967,17.51625443397393,11.495066561126892,9.908041163706764,11.223596327931832,11.644765861162847,10.084696830243404,9.653030887302071,11.85430220355508,14.665602394566406,13.77859632841789,11.35651555229252,-1.4998503226790072,-0.8578675762379863,0.4325602953303181,-0.1582181870137008,0.0111170087337334,0.5850134335648525,-0.1716559934362351,-0.1292401526248903,-0.2971601207785098,0.2962978107064207,-0.0289560807324597,0.0056521626273917,0.1854221134868169,0.6192878173989074,0.8558357459375456,0.263243370844024,0.10348586748698,0.4401567275968928,0.4686253475872112,0.5326592202761692,4.951998179927782,2.6749349906231634,0.5043811019736868,-0.3911967561671674,-0.0088843373553491,1.97808661746436,0.0500937167122184,-0.1254683788019233,-0.3202952122781477,-0.3307237654218991,0.2139273073434795,0.2991151373532736,0.1333543812536017,0.8659969217984886,1.5562183316540583,0.3126180470550577,-0.1125549993360133,-0.0331303544900323,0.1285620329722565,0.3414359281126415,4
6,07-MFCC.csv,-274.4519958414242,166.65253411051907,-64.70450817098848,33.74015913156368,7.699390395051646,-2.1386379876507102,5.514648363338705,7.013633245675174,-2.3952109526493044,0.7807166406327983,0.9674590738026766,1.6187333182531145,-8.936951054982858,-4.524952756192247,-0.8627244293543744,-9.331088501207988,1.4200381758272609,-4.621646683669524,-9.151313730343462,-3.2942135126790006,77.5855952392085,31.070641154939008,25.553453242273356,18.21130869592906,15.791114254287494,11.78685632350827,12.940726882791552,10.576241725405426,9.720056389153404,12.370506847869851,12.026705055328003,11.007943862607762,9.458906911204297,9.466481761766053,9.457921453663394,9.17287533804344,8.912161863115212,9.43567856061299,10.3138126574825,9.30268594627599,-2.427519325332229,-3.452772300807972,1.1210192668301304,-0.0110686198447677,-0.0417648722817392,-0.1411513614326074,-0.1117367117428229,0.0673248431500915,-0.0071888448126525,0.1787736092518904,-0.1670112112828575,0.2105537194772932,-0.0644159320660359,0.0624031582983084,0.0200055185061641,0.0143289441272099,-0.0879015576339185,-0.1858865212404928,0.2610710327404478,0.3870874890416687,9.042510668257009,15.957940845328626,1.6180458099148964,-0.3563067791916903,-0.3126702996424106,0.0202965932325844,-0.2385221644750772,-0.0988183278313736,0.2441279435147199,-0.1193505125005631,-0.1493004612303785,-0.1563497144482788,0.2435234673386039,0.5836762213703577,0.3540402613833433,0.4665891649728584,0.772895489418107,0.2752356670660183,0.0272809320489777,0.366425488789341,1
7,08-MFCC.csv,-144.20637682320825,125.3911701635343,-26.565892589338063,40.71103307080956,-14.72171392832932,21.80421391180449,-10.32745866515626,12.090111863065973,-6.479905021614552,9.75154631745444,-5.704589145756502,3.5268227959022416,-4.021372153747297,1.0088939804166757,-3.5162528811942666,-0.5275703622093899,0.1780932897319812,0.2119963572192522,2.156522629831625,-0.4809166771331085,104.47966511833692,38.75082026671812,23.138984196062378,16.343065628998108,15.98116059252254,12.87933542867161,11.77566366829824,10.886800706504548,10.367380941366914,10.608809009860424,9.800122110848127,9.95504455100924,8.37387892391937,9.043974140261383,7.901215220565459,8.31482389331751,8.106065461907326,7.93580091623439,7.666347373650427,8.044774303362153,-1.7093730121939763,-1.0470947011140672,0.2376306951849237,0.2860389887910345,0.2389550903717429,-0.3200689894489364,0.157499122607312,-0.0902000991689184,0.2102665359205093,0.0347323726998647,0.0769685627411801,0.1324245174428287,0.0364536849791636,-0.0921134670108892,0.0530421619583911,-0.0745960754016661,-0.0802610555511431,0.047107803863213,0.1054739830454229,0.2149354828554232,3.509320777995638,2.155765657953475,0.3461046239813212,0.6523244230548144,0.7596147840853846,0.1222206919358179,0.2600158349926409,-0.1475243911596186,0.0005326953130637,-0.0137407362701273,-0.0088092652197371,0.0423727437891825,0.5775920562566799,0.2991162965263401,0.315374580587501,0.1444259707743853,0.2987222306390817,0.0159098510530975,0.19862578160753,0.2503591224384434,2
8,09-MFCC.csv,-262.479356047092,196.6630936450869,-67.14680301749624,-0.8448515379763945,34.50253461869563,-18.205024404872454,-10.262628180621546,-0.0538195584082907,-8.48354580894765,-7.546896484582474,-9.4433457005886,-9.495032224937768,-5.489535866123618,-7.103293160964952,-7.137121195847241,-4.331330980328182,-5.829325550434431,-6.556752914262415,-5.550672299400966,-6.562037547952805,50.72081781717414,24.566387370908288,34.38804898940095,17.56026027601231,14.287019976536484,11.910479938360371,11.11867168508672,8.594912874414794,8.739235064756718,9.439359777145832,8.63436451490886,8.713243826367842,8.732136236999883,8.30648412139123,8.66461451990928,8.312767880420058,8.06061854237101,6.903986152327724,6.472970697168662,6.8626484587757055,-1.6766519637213575,-1.4945845645571445,0.9046709235152272,-0.2278370576783774,-0.2239053938598733,0.5961890406178132,0.1839658128965917,-0.0302721878450826,0.1731825713853133,0.0742459432643788,0.5375898552117307,0.5298396457905061,0.3286849059593277,0.1337658896882992,0.0581661188703552,0.3524412598477057,0.4233165574598377,0.153358828996176,0.1131065803640223,0.3513650650143317,4.227823990806815,3.592567839614361,1.1132760533421409,-0.4464811063318961,0.3819566691353886,0.2651181057295058,-0.0488327308555422,0.1404587798757237,0.2016906103874243,0.1059121708860506,0.8260825472031113,0.8158817406090337,0.6205570186874128,0.6925275528924946,0.7365170281180462,0.2265367898005328,0.835821726453466,0.3761057504328851,0.010103921029442,0.6551492687949585,3
9,10-MFCC.csv,-190.55742535587328,192.93360966162373,-15.213036162732047,16.21895605235714,-26.91787714606281,23.6909171436048,22.871955429017422,-42.3262807364938,7.132794283718027,15.47430741509627,-21.514471639120064,-3.894304818031941,6.066715488057141,-0.4266297013316253,-14.56053343363742,-3.763283851980326,7.473021515209894,-8.25330305803778,-2.3295342851814462,5.014559273510694,52.643049484111096,31.00056946568324,22.204087176338216,19.02536259345709,16.228500030727144,11.50570719872636,15.002818674726752,14.769244917191063,11.844652587943186,13.270604990334794,10.377292799326508,11.946106593594916,10.590019561017598,12.736267757147791,10.19556356191525,11.730059507024189,12.732150385430693,11.460082388391744,12.111946861918966,11.522991827417654,-2.108686901434839,-1.687871055545247,0.2752320492706959,-0.0063099593300532,0.4415878031214085,0.0467158750538749,-0.4146977655193399,0.3701400539211505,0.4235783221457635,-0.333393888223128,0.2002045925691044,0.3787936818345077,-0.0457723656135123,-0.0952108119342186,0.3339575509303404,0.159825065854013,-0.0903423441622645,0.5096097104811801,0.7049472131280873,0.1613001486709795,8.750017924767267,7.834784478787069,-0.2115055208069973,0.3695631569146624,0.2349061865721506,0.2147014450360567,0.2175830520242025,-0.0491857579948216,0.425178023131163,0.405683527443899,0.2577411393819271,0.1899560863061622,0.5208869237422751,-0.0905674140130505,0.6667491200945848,0.2763264325394612,0.4711566673299781,0.7031068423596611,0.7024840348620076,0.7127589441682916,2
